Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,3,1,2,33.3%,4-4,50.0%,40-39,50.6%,0-0,-,0,,,,,,,,,,,,R16 (W35 Gurugram)
2023,13,3,10,23.1%,9-20,31.0%,104-151,40.8%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
2022,26,9,17,34.6%,20-38,34.5%,219-299,42.3%,3-3,50.0%,0,,,,,,,,,,,,R16 (9x)
2021,16,9,7,56.3%,21-14,60.0%,158-144,52.3%,2-0,100.0%,0,,,,,,,,,,,,F (W15 Bengaluru)
2020,2,1,1,50.0%,2-2,50.0%,16-19,45.7%,0-0,-,0,,,,,,,,,,,,R16 (W25 Jodhpur)
2019,31,12,19,38.7%,26-38,40.6%,269-318,45.8%,2-3,40.0%,0,,,,,,,,,,,,SF (W25 Gwalior)
2018,23,9,14,39.1%,22-28,44.0%,220-219,50.1%,0-3,0.0%,0,,,,,,,,,,,,SF (Anning $15K)
2017,18,5,13,27.8%,10-28,26.3%,126-195,39.3%,1-2,33.3%,0,,,,,,,,,,,,QF (2x)
2016,24,12,12,50.0%,31-22,58.5%,239-230,51.0%,4-1,80.0%,0,,,,,,,,,,,,W (Pune $10K)
2015,38,24,14,63.2%,52-31,62.7%,416-330,55.8%,6-1,85.7%,0,,,,,,,,,,,,F (2x)
2014,17,12,5,70.6%,26-16,61.9%,213-178,54.5%,0-2,0.0%,0,,,,,,,,,,,,W (Aurangabad 10K)
2013,29,15,14,51.7%,36-29,55.4%,299-271,52.5%,1-3,25.0%,0,,,,,,,,,,,,W (Sharm El Sheikh 10K)
2012,9,4,5,44.4%,9-11,45.0%,90-88,50.6%,0-0,-,0,,,,,,,,,,,,QF (Istanbul 10K)
2011,4,1,3,25.0%,2-6,25.0%,32-40,44.4%,0-0,-,0,,,,,,,,,,,,R16 (Hyderabad 10K)
2010,2,1,1,50.0%,2-3,40.0%,16-21,43.2%,0-0,-,0,,,,,,,,,,,,R16 (Kuching 10K)
2009,5,1,4,20.0%,3-8,27.3%,40-55,42.1%,0-0,-,0,,,,,,,,,,,,R16 (New Delhi 10K)
Career,260,119,141,45.8%,275-298,48.0%,2497-2597,49.0%,20-18,52.6%,0,,,,,,,,,,,,
