Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2000,2,1,1,50.0%,3-3,50.0%,28-25,52.8%,0-0,-,0,,,,,,,,,,,,R16 (Braunschweig)
1998,3,1,2,33.3%,3-4,42.9%,33-37,47.1%,0-0,-,0,,,,,,,,,,,,R16 (Napoli)
1997,5,5,0,100.0%,9-1,90.0%,58-34,63.0%,1-0,100.0%,0,,,,,,,,,,,,W (Poznan)
1996,16,10,6,62.5%,23-13,63.9%,178-143,55.5%,1-2,33.3%,0,,,,,,,,,,,,SF (2x)
1995,9,5,4,55.6%,11-9,55.0%,100-83,54.6%,1-1,50.0%,0,,,,,,,,,,,,F (Nantes)
1994,6,2,4,33.3%,6-8,42.9%,63-68,48.1%,0-0,-,0,,,,,,,,,,,,R16 (2x)
1993,13,9,4,69.2%,18-9,66.7%,133-108,55.2%,1-0,100.0%,0,,,,,,,,,,,,F (2x)
1990,16,11,5,68.8%,22-10,68.8%,161-122,56.9%,2-1,66.7%,0,,,,,,,,,,,,W (Furth)
1989,9,6,3,66.7%,11-8,57.9%,91-85,51.7%,1-0,100.0%,0,,,,,,,,,,,,SF (Sao Paulo)
1988,13,10,3,76.9%,19-9,67.9%,145-113,56.2%,2-1,66.7%,0,,,,,,,,,,,,W (Winnetka)
1987,3,2,1,66.7%,4-3,57.1%,33-30,52.4%,0-0,-,0,,,,,,,,,,,,QF (Winnetka)
Career,95,62,33,65.3%,129-77,62.6%,1023-848,54.7%,9-5,64.3%,0,,,,,,,,,,,,
