Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
26-Jul-1999,Umag,Clay,F,79,30,(8) Magnus Norman [SWE] d. Tarango,6-2 6-4,0.75,3.8%,1.9%,56.6%,50.0%,43.5%,4/9,1:23
28-Jul-1997,Poznan CH,Clay,F,73,219,(1) Tarango d. David Rikl [CZE],7-5 6-3,,,,,,,,
13-Nov-1995,Nantes CH,Hard,F,91,99,Guillaume Raoux [FRA] d. (8) Tarango,6-2 7-5,,,,,,,,
12-Sep-1994,Bordeaux,Hard,F,117,14,(2) Wayne Ferreira [RSA] d. Tarango,6-0 7-5,0.50,0.0%,0.0%,56.4%,54.8%,41.7%,1/6,0:57
18-Oct-1993,Reunion Island CH,Hard,F,94,95,(2) Ronald Agenor [USA] d. (1) Tarango,6-3 6-4,,,,,,,,
06-Sep-1993,Azores CH,Hard,F,74,86,(2) Rodolphe Gilbert [FRA] d. (1) Tarango,6-1 5-7 6-4,,,,,,,,
12-Oct-1992,Tel Aviv,Hard,F,63,161,(5) Tarango d. Stephane Simian [FRA],4-6 6-3 6-4,1.48,3.9%,3.9%,66.2%,74.5%,76.9%,1/2,1:53
30-Dec-1991,Wellington,Hard,F,106,25,Tarango d. (1) Alexander Volkov [RUS],6-1 6-0 6-3,2.06,1.6%,4.7%,70.3%,73.3%,52.6%,6/8,1:11
15-Apr-1991,Seoul,Hard,F,113,96,Patrick Baur [GER] d. Tarango,6-4 1-6 7-6(5),1.11,1.1%,12.0%,63.0%,65.5%,52.9%,4/8,2:22
15-Aug-1988,Livingston,Hard,F,251,4,(1) Andre Agassi [USA] d. (WC) Tarango,6-2 6-4,,,,,,,,
