Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,12,Hard,19,7,12,36.8%,11,4,7,36.4%,1989,2001,R32,15,0.97,4.5%,3.4%,66.0%,67.7%,47.9%,61.0%,37.8%,60.4%,38.3%
Roland Garros,10,Clay,18,8,10,44.4%,7,3,4,42.9%,1991,2000,R32,17,0.90,3.6%,3.7%,64.9%,67.0%,42.7%,58.5%,37.5%,62.5%,46.9%
Wimbledon,11,Grass,16,5,11,31.3%,7,2,5,28.6%,1989,2000,R32,13,0.97,5.3%,6.0%,61.8%,73.6%,41.2%,61.2%,37.7%,63.2%,43.3%
US Open,13,Hard,22,9,13,40.9%,10,1,9,10.0%,1988,2000,R32,16,0.95,4.4%,4.8%,60.7%,68.9%,46.9%,60.2%,37.8%,57.1%,42.8%
Olympics,1,,2,1,1,50.0%,0,0,0,-,2000,2000,R32,0,,,,,,,,,,
Miami Masters,10,Hard,21,11,10,52.4%,8,2,6,25.0%,1990,2000,QF,18,1.10,4.7%,5.3%,61.0%,69.2%,51.9%,62.5%,41.3%,64.5%,40.1%
Washington,9,Hard,14,5,9,35.7%,3,1,2,33.3%,1987,1998,R16,8,0.93,7.5%,7.3%,54.4%,69.6%,49.6%,60.5%,36.7%,52.8%,44.2%
Los Angeles,8,Hard,17,9,8,52.9%,8,6,2,75.0%,1988,1998,QF,11,0.87,4.3%,4.9%,59.7%,63.9%,46.8%,57.0%,37.4%,59.0%,36.7%
Canada Masters,8,Hard,12,4,8,33.3%,5,2,3,40.0%,1990,2000,R32,11,0.88,6.8%,6.4%,59.1%,68.7%,46.3%,59.5%,35.7%,57.5%,51.0%
Philadelphia,7,Hard,14,7,7,50.0%,4,1,3,25.0%,1991,1998,QF,14,0.95,6.1%,4.9%,60.9%,68.1%,48.0%,60.3%,37.9%,70.2%,41.8%
Memphis,6,Hard,12,6,6,50.0%,4,3,1,75.0%,1991,1999,QF,12,1.00,4.4%,3.6%,65.0%,67.6%,48.8%,61.1%,38.9%,54.7%,43.8%
