Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2002,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,70.0%,0.0%,10.4%,7.5%,62.7%,64.3%,40.0%,55.2%,25.0%,42.0%,0.56,R32 (Marseille)
2001,9,1,8,11.1%,5-16,23.8%,84-117,41.8%,1-3,25.0%,9,66.0%,17.5%,4.8%,2.8%,62.9%,61.0%,52.4%,57.8%,35.6%,46.7%,0.84,R16 (Adelaide)
2000,36,11,25,30.6%,36-58,38.3%,447-501,47.2%,6-12,33.3%,34,73.8%,21.2%,5.4%,6.1%,58.2%,69.0%,47.8%,60.1%,36.5%,48.5%,0.91,SF (Atlanta)
1999,45,21,24,46.7%,53-62,46.1%,550-556,49.7%,6-8,42.9%,45,73.6%,26.1%,5.8%,4.8%,61.9%,67.9%,46.9%,59.9%,39.1%,49.6%,0.97,F (Umag)
1998,53,24,29,45.3%,65-70,48.1%,639-641,49.9%,7-12,36.8%,53,74.0%,26.8%,5.7%,5.5%,58.4%,68.3%,50.5%,60.9%,39.6%,50.0%,1.01,QF (3x)
1997,56,28,28,50.0%,74-69,51.7%,704-671,51.2%,10-11,47.6%,54,76.6%,25.8%,4.8%,4.5%,62.0%,69.8%,48.4%,61.7%,39.2%,50.4%,1.02,SF (Boston)
1996,36,17,19,47.2%,46-49,48.4%,459-467,49.6%,8-7,53.3%,36,74.5%,24.7%,5.6%,3.7%,64.1%,67.4%,51.1%,61.6%,38.2%,49.9%,0.99,SF (Adelaide)
1995,42,18,24,42.9%,42-56,42.9%,476-494,49.1%,7-11,38.9%,40,76.3%,21.7%,5.3%,4.8%,62.7%,69.2%,48.4%,61.5%,37.8%,49.5%,0.98,QF (3x)
1994,50,23,27,46.0%,55-64,46.2%,563-564,50.0%,5-6,45.5%,49,74.8%,25.3%,5.2%,3.1%,62.6%,67.8%,50.9%,61.5%,38.8%,50.1%,1.01,F (Bordeaux)
1993,50,24,26,48.0%,57-69,45.2%,549-590,48.2%,2-7,22.2%,49,70.5%,27.2%,4.7%,5.9%,56.7%,67.1%,47.1%,58.4%,39.2%,49.0%,0.94,SF (San Francisco)
1992,47,23,24,48.9%,59-68,46.5%,616-645,48.9%,10-14,41.7%,47,73.4%,24.4%,4.2%,4.4%,62.7%,67.0%,47.6%,59.8%,38.3%,49.0%,0.95,W (Tel Aviv)
1991,44,21,23,47.7%,52-59,46.8%,523-535,49.4%,8-8,50.0%,40,72.7%,27.1%,2.6%,6.2%,65.4%,65.7%,48.0%,59.5%,39.5%,49.8%,0.98,W (Wellington)
1990,28,11,17,39.3%,26-35,42.6%,259-294,46.8%,3-5,37.5%,0,,,,,,,,,,,,SF (Tel Aviv)
1989,21,10,11,47.6%,24-27,47.1%,219-240,47.7%,2-3,40.0%,0,,,,,,,,,,,,QF (Schenectady)
1988,13,7,6,53.8%,14-17,45.2%,133-146,47.7%,4-0,100.0%,0,,,,,,,,,,,,F (Livingston)
1987,3,1,2,33.3%,1-3,25.0%,15-21,41.7%,1-1,50.0%,0,,,,,,,,,,,,R32 (2x)
Career,534,240,294,44.9%,609-724,45.7%,6243-6494,49.0%,80-108,42.6%,457,73.9%,25.0%,4.9%,4.8%,61.4%,67.8%,48.7%,60.4%,38.6%,49.5%,0.98,
