Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Feb-2026,W35 Antalya,Clay,R32,435,271,Anastasiya Soboleva [UKR] d. In Albon,6-3 0-0,0.80,2.8%,2.8%,58.3%,38.1%,66.7%,4/7,0:49
09-Feb-2026,Oeiras 125 Indoor 1,Hard,Q1,411,149,(1) Varvara Lepchenko [USA] d. In Albon,3-6 7-5 7-6(6),1.00,0.0%,0.9%,67.0%,51.9%,36.8%,10/19,2:52
02-Feb-2026,W50 Porto,Hard,R32,405,194,Lina Gjorcheska [MKD] d. In Albon,6-2 6-3,0.66,3.7%,1.9%,57.4%,51.6%,43.5%,4/8,1:15
26-Jan-2026,W35 Birmingham,Hard,R32,411,1078,Ruby Cooling [GBR] d. In Albon,5-7 6-4 6-3,0.92,2.0%,2.0%,61.4%,53.2%,48.7%,4/11,2:42
12-Jan-2026,W35 Antalya,Clay,R16,404,257,Amarissa Kiara Toth [HUN] d. In Albon,6-2 6-3,0.74,0.0%,1.9%,71.7%,31.6%,46.7%,2/9,1:51
12-Jan-2026,W35 Antalya,Clay,R32,404,784,In Albon d. Naho Sato [JPN],3-6 6-1 6-2,1.24,0.0%,2.6%,76.9%,51.7%,44.4%,4/10,2:01
05-Jan-2026,W35 Antalya,Clay,R32,405,427,Darya Astakhova [RUS] d. In Albon,6-3 6-0,0.67,4.4%,4.4%,71.1%,34.4%,30.8%,3/10,1:22
10-Nov-2025,W50 Heraklion,Clay,R32,281,793,Sofia Rocchetti [ITA] d. In Albon,4-6 7-6(4) 4-1,0.96,0.0%,3.7%,77.6%,56.6%,50.0%,12/17,2:50
03-Nov-2025,W35 Faro,Hard,R32,283,675,Milana Zhabrailova [RUS] d. In Albon,2-6 6-4 7-6(5),1.05,0.0%,2.9%,69.5%,54.8%,53.1%,7/13,2:56
22-Sep-2025,W35 Reus,Clay,R16,261,,Yleymi Lugiana Muelle Valdez [PER] d. In Albon,6-7(5) 1-0 RET,0.90,0.0%,6.6%,60.7%,54.1%,58.3%,4/6,1:33
22-Sep-2025,W35 Reus,Clay,R32,261,,In Albon d. Freya Peet [GBR],6-0 6-0,4.03,3.4%,0.0%,72.4%,85.7%,75.0%,0/0,0:51
15-Sep-2025,Tolentino 125,Clay,R16,259,152,(8) Tamara Zidansek [SLO] d. In Albon,6-2 4-6 6-3,0.79,1.3%,5.0%,68.8%,43.6%,32.0%,3/12,2:19
15-Sep-2025,Tolentino 125,Clay,R32,259,354,In Albon d. (LL) Noma Noha Akugue [GER],6-4 7-6(6),1.15,0.0%,1.5%,71.6%,72.9%,47.4%,1/3,1:41
