Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,6,1,5,16.7%,3-10,23.1%,45-68,39.8%,0-0,-,6,40.4%,39.3%,1.9%,2.5%,66.5%,45.5%,47.2%,46.0%,46.3%,46.2%,0.86,R16 (W35 Antalya)
2025,44,21,23,47.7%,48-50,49.0%,446-463,49.1%,5-4,55.6%,43,56.3%,43.8%,1.6%,3.2%,68.5%,55.8%,46.5%,52.9%,47.2%,50.1%,1.00,SF (2x)
2024,52,31,21,59.6%,66-53,55.5%,569-530,51.8%,6-5,54.5%,6,55.2%,50.0%,1.3%,2.6%,67.1%,58.4%,43.7%,53.5%,50.1%,51.7%,1.08,F (2x)
2023,52,26,26,50.0%,54-58,48.2%,499-543,47.9%,8-4,66.7%,13,56.9%,28.5%,1.8%,3.7%,67.5%,57.6%,43.4%,53.0%,41.2%,47.2%,0.88,F (W25 Santa Margherita di Pula)
2022,71,50,21,70.4%,103-58,64.0%,816-670,54.9%,8-6,57.1%,5,60.8%,40.0%,1.5%,2.3%,66.3%,56.1%,49.1%,53.8%,45.9%,49.7%,0.99,W (2x)
2021,71,48,23,67.6%,102-59,63.4%,813-651,55.5%,4-6,40.0%,1,55.6%,11.1%,5.6%,0.0%,68.5%,56.8%,35.3%,50.0%,28.8%,39.6%,0.58,W (4x)
2020,15,6,9,40.0%,13-18,41.9%,138-149,48.1%,0-2,0.0%,0,,,,,,,,,,,,SF (W25 Montemor-O-Novo)
2019,33,18,15,54.5%,44-35,55.7%,369-349,51.4%,2-1,66.7%,0,,,,,,,,,,,,W (W60 Kyoto)
2018,70,54,16,77.1%,111-42,72.5%,823-560,59.5%,6-2,75.0%,0,,,,,,,,,,,,W (4x)
2017,27,14,13,51.9%,32-27,54.2%,266-232,53.4%,1-2,33.3%,0,,,,,,,,,,,,F (Heraklion $15K)
2016,28,20,8,71.4%,41-19,68.3%,300-210,58.8%,2-0,100.0%,0,,,,,,,,,,,,W (Santa Margherita Di Pula $10K)
2015,7,4,3,57.1%,8-7,53.3%,67-58,53.6%,0-0,-,0,,,,,,,,,,,,QF (Caslano $10K)
2014,10,3,7,30.0%,8-15,34.8%,91-116,44.0%,0-2,0.0%,0,,,,,,,,,,,,R16 (3x)
2013,3,0,3,0.0%,1-6,14.3%,18-39,31.6%,0-0,-,0,,,,,,,,,,,,R32 (3x)
Career,489,296,193,60.5%,634-457,58.1%,5260-4638,53.1%,42-34,55.3%,74,55.4%,40.7%,1.7%,3.1%,67.9%,55.6%,45.9%,52.5%,46.0%,49.3%,0.97,
