Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,5,4,1,80.0%,9-3,75.0%,63-41,60.6%,0-0,-,5,84.3%,37.7%,5.4%,3.0%,61.6%,74.4%,46.5%,63.7%,44.8%,54.1%,1.23,F (Concepcion)
2025,15,10,5,66.7%,19-15,55.9%,171-151,53.1%,3-1,75.0%,15,79.0%,26.4%,7.9%,2.4%,63.5%,70.7%,50.5%,63.3%,40.2%,51.9%,1.09,F (Guangzhou Huangpu)
2024,4,4,0,100.0%,7-2,77.8%,50-27,64.9%,0-0,-,4,92.3%,36.8%,9.2%,1.4%,65.9%,79.7%,60.8%,73.3%,43.5%,57.7%,1.63,W (Aix En Provence)
2023,54,41,13,75.9%,87-38,69.6%,691-537,56.3%,13-6,68.4%,54,81.6%,29.7%,8.2%,3.8%,61.2%,74.8%,50.8%,65.5%,41.1%,53.2%,1.19,W (4x)
2022,9,7,2,77.8%,15-5,75.0%,110-74,59.8%,1-1,50.0%,9,83.3%,37.0%,6.3%,4.2%,65.5%,73.2%,51.3%,65.6%,43.3%,54.2%,1.26,F (Santiago)
2021,42,24,18,57.1%,53-40,57.0%,446-413,51.9%,7-3,70.0%,42,73.4%,30.4%,6.8%,4.8%,60.0%,70.2%,47.0%,60.9%,40.9%,51.0%,1.05,W (Guayaquil)
2020,22,14,8,63.6%,27-19,58.7%,231-208,52.6%,2-2,50.0%,21,81.3%,23.6%,7.3%,3.2%,60.7%,71.2%,52.9%,64.0%,37.8%,51.2%,1.05,SF (2x)
2019,51,28,23,54.9%,66-53,55.5%,594-520,53.3%,6-9,40.0%,51,73.0%,33.7%,4.3%,7.4%,61.3%,68.6%,47.4%,60.4%,43.0%,51.6%,1.09,SF (2x)
2018,1,0,1,0.0%,1-2,33.3%,15-16,48.4%,0-0,-,1,60.0%,37.5%,4.0%,5.0%,61.4%,64.5%,41.0%,55.4%,47.2%,51.2%,1.06,R32 (Santiago)
2016,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,1,14.3%,14.3%,0.0%,28.9%,52.6%,50.0%,5.6%,28.9%,40.0%,35.7%,0.56,R32 (Gatineau)
Career,204,132,72,64.7%,284-179,61.3%,2373-1999,54.3%,32-22,59.3%,203,77.5%,30.7%,6.6%,4.8%,61.3%,71.5%,49.2%,62.9%,41.4%,52.1%,1.12,
