Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells R64,L vs Medvedev,0.83,0.55,40.8,2.1,0.0%,58.6%,10.7%,53.6%,33.3%,25.0%
2026 Rio de Janeiro F,L vs Etcheverry,0.82,0.86,65.5,11.4,5.5%,56.4%,15.4%,69.2%,40.0%,38.0%
2025 Athens R16,L vs Djokovic,0.98,0.47,50.2,2.3,3.1%,59.4%,10.0%,56.7%,19.4%,21.4%
2025 Chengdu F,W vs Musetti,1.42,1.01,76.9,6.3,10.8%,66.2%,10.3%,56.9%,20.9%,34.2%
2025 Roland Garros R128,W vs Cazaux,1.23,1.20,44.4,4.0,0.0%,64.2%,6.8%,60.3%,38.1%,35.1%
2025 Monte Carlo R32,W vs Djokovic,1.14,1.68,43.3,2.6,3.1%,62.5%,3.7%,77.8%,51.7%,37.0%
2025 Monte Carlo R64,W vs Wawrinka,1.11,1.08,79.7,5.7,3.8%,56.6%,2.1%,56.3%,51.7%,32.7%
2025 Miami R32,L vs Ruud,0.98,0.53,47.4,2.5,7.9%,68.4%,13.9%,66.7%,21.9%,13.3%
2025 Auckland R16,L vs Basavareddy,0.90,0.85,73.0,3.1,7.1%,58.9%,15.4%,73.1%,29.4%,35.4%
2024 Paris R32,L vs Tsitsipas,0.77,0.65,50.2,2.0,7.7%,65.4%,9.1%,59.1%,21.9%,42.9%
2024 US Open R128,L vs Goffin,0.98,0.79,40.4,2.8,8.3%,60.0%,7.0%,49.1%,24.5%,50.0%
2024 Canada R16,L vs Sinner,0.90,0.49,38.8,2.4,2.9%,51.4%,3.1%,65.6%,26.9%,18.2%
2024 Canada R32,W vs Sonego,1.05,1.88,40.2,2.1,7.7%,69.2%,0.0%,79.2%,50.0%,42.9%
2024 Wimbledon R32,L vs Fritz,0.96,0.37,34.1,2.5,3.2%,56.5%,10.2%,71.2%,15.9%,12.2%
2024 Wimbledon R64,W vs Cobolli,1.12,1.11,60.5,2.5,4.3%,66.7%,13.3%,72.3%,32.2%,28.2%
2024 Wimbledon R128,W vs Evans,0.96,1.58,38.1,2.2,8.7%,65.2%,20.5%,84.1%,40.0%,44.4%
2024 Mallorca F,W vs Ofner,1.22,1.48,54.9,2.2,3.1%,75.0%,12.9%,64.5%,44.4%,28.0%
2024 Rome SF,L vs Zverev,0.75,0.76,54.1,7.5,6.8%,63.6%,9.5%,71.4%,25.6%,42.1%
2024 Rome QF,W vs Zhang,1.27,1.56,42.9,2.0,6.3%,65.6%,15.6%,71.9%,33.3%,43.3%
2024 Rome R16,W vs Khachanov,1.03,1.20,80.0,2.8,9.1%,61.4%,10.8%,70.3%,42.0%,38.3%
2026 (2 matches),,0.82,0.75,57.2,3.5,3.6%,57.1%,13.8%,63.7%,37.8%,33.8%
2025 (7 matches),,1.13,1.00,61.0,3.3,5.0%,62.5%,9.0%,63.0%,34.6%,31.1%
2024 (18 matches),,1.06,1.05,50.1,2.5,6.7%,64.0%,11.5%,67.0%,34.0%,34.5%
2022 (4 matches),,0.99,1.05,43.7,2.8,8.8%,61.3%,9.8%,64.9%,39.1%,39.4%
2021 (1 matches),,0.95,1.68,50.0,2.0,3.8%,69.2%,4.2%,70.8%,53.1%,53.6%
Career (70 matches),,1.04,1.08,52.9,2.7,4.5%,61.8%,7.0%,63.5%,38.6%,39.0%
