Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells Masters R64,L vs Medvedev,22,24,0.9,20.4%,22.2%,19,24,0.8,19.4%,24.5%,9.2%,2.0%,1.5,26.9%,18.5%
2026 Rio de Janeiro F,L vs Etcheverry,34,29,1.2,16.0%,13.7%,23,29,0.8,12.6%,15.8%,9.3%,2.7%,0.8,19.3%,23.6%
2026 Buenos Aires R16,W vs Fonseca,38,34,1.1,21.1%,18.9%,33,33,1.0,19.4%,19.4%,12.4%,5.9%,0.8,16.7%,20.6%
2025 Athens R16,L vs Djokovic,12,19,0.6,9.9%,15.7%,8,18,0.4,7.8%,17.5%,3.9%,3.9%,2.0,21.5%,10.7%
2025 Chengdu F,W vs Musetti,31,45,0.7,15.2%,22.1%,18,43,0.4,10.1%,24.2%,6.7%,2.2%,1.8,18.1%,10.3%
2025 Roland Garros R128,W vs Cazaux,32,52,0.6,11.7%,19.0%,27,50,0.5,10.8%,20.0%,7.2%,3.6%,0.9,19.3%,21.5%
2025 Monte Carlo Masters R32,W vs Djokovic,16,16,1.0,13.9%,13.9%,14,14,1.0,13.2%,13.2%,8.5%,4.7%,0.7,15.7%,23.5%
2025 Monte Carlo Masters R64,W vs Wawrinka,30,37,0.8,13.9%,17.1%,27,32,0.8,13.8%,16.3%,10.7%,3.1%,0.9,18.1%,20.8%
2025 Miami Masters R32,L vs Ruud,27,15,1.8,19.9%,11.0%,19,14,1.4,16.7%,12.3%,9.6%,4.4%,1.7,25.0%,14.7%
2025 Auckland R16,L vs Basavareddy,34,33,1.0,16.4%,15.9%,22,31,0.7,12.1%,17.0%,9.3%,2.7%,1.4,16.4%,11.6%
2024 Paris Masters R32,L vs Tsitsipas,19,22,0.9,17.6%,20.4%,15,19,0.8,16.9%,21.3%,5.6%,2.2%,1.3,28.7%,21.3%
2024 US Open R128,L vs Goffin,35,42,0.8,16.2%,19.4%,26,34,0.8,14.9%,19.5%,9.8%,3.4%,1.6,20.8%,13.4%
2024 Canada Masters R16,L vs Sinner,14,24,0.6,12.6%,21.6%,12,23,0.5,12.0%,23.0%,6.0%,6.0%,1.1,15.3%,14.4%
2024 Canada Masters R32,W vs Sonego,33,15,2.2,30.6%,13.9%,31,14,2.2,32.6%,14.7%,15.8%,5.3%,1.0,23.1%,23.1%
2024 Wimbledon R32,L vs Fritz,32,28,1.1,15.5%,13.6%,24,25,1.0,13.8%,14.4%,8.6%,2.9%,3.2,26.7%,8.3%
2024 Wimbledon R64,W vs Cobolli,51,49,1.0,14.8%,14.2%,36,44,0.8,12.0%,14.6%,5.6%,4.7%,1.4,18.6%,13.1%
2024 Wimbledon R128,W vs Evans,43,18,2.4,23.2%,9.7%,30,16,1.9,19.0%,10.1%,7.0%,11.4%,0.9,14.6%,15.7%
2024 Mallorca F,W vs Ofner,12,8,1.5,10.4%,7.0%,7,7,1.0,6.7%,6.7%,2.9%,1.9%,1.0,20.0%,20.9%
2024 Rome Masters SF,L vs Zverev,27,33,0.8,16.2%,19.8%,20,30,0.7,14.1%,21.1%,6.3%,7.7%,1.2,15.6%,12.6%
2024 Rome Masters QF,W vs Zhang,29,11,2.6,23.4%,8.9%,22,8,2.8,20.4%,7.4%,15.7%,4.6%,1.2,16.9%,13.7%
Career (39 matches),,1206,1113,1.1,17.5%,16.1%,939,1013,0.9,15.5%,16.8%,8.5%,4.5%,1.1,17.9%,15.8%
