Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R64,L vs Medvedev,4.7,4.8,4.7,45.5%,40.7%,60.0%,31.3%,59.7%,10.6%,-5.5,-5.3,-4.0,-5.3
2026 Rio de Janeiro F,L vs Etcheverry,4.9,4.9,4.9,51.4%,41.7%,50.0%,65.5%,60.8%,14.5%,12.0,5.2,3.5,2.4
2026 Buenos Aires R16,W vs Fonseca,4.1,3.7,4.4,48.1%,55.0%,62.5%,42.9%,55.8%,7.3%,9.5,5.9,-0.5,-0.4
2025 Athens R16,L vs Djokovic,4.7,4.8,4.6,37.9%,39.3%,50.0%,40.0%,53.4%,9.3%,-2.5,-2.4,4.5,4.6
2025 Chengdu F,W vs Musetti,4.3,4.7,3.8,47.7%,39.6%,64.0%,52.9%,46.8%,11.9%,2.0,1.3,-5.0,-3.1
2025 Roland Garros R128,W vs Cazaux,4.6,4.9,4.3,49.3%,58.7%,39.4%,53.1%,49.0%,6.4%,8.5,3.6,3.5,1.4
2025 Monte Carlo R32,W vs Djokovic,4.7,4.4,4.9,63.6%,48.4%,52.9%,58.3%,46.5%,13.8%,8.5,9.0,8.5,8.5
2025 Monte Carlo R64,W vs Wawrinka,4.4,4.4,4.4,45.0%,53.7%,54.3%,50.0%,52.1%,14.1%,6.0,3.2,1.5,1.0
2025 Miami R32,L vs Ruud,4.6,4.9,4.1,44.9%,40.9%,46.7%,47.6%,53.4%,12.7%,2.0,1.8,-4.5,-4.7
2025 Auckland R16,L vs Basavareddy,3.8,3.2,4.4,53.2%,44.4%,50.0%,40.0%,50.2%,10.7%,10.5,7.7,-1.5,-1.1
2024 Paris R32,L vs Tsitsipas,2.8,2.8,2.9,46.9%,50.0%,28.6%,25.0%,46.2%,18.8%,4.0,9.1,-3.5,-6.9
2024 Canada R16,L vs Sinner,3.5,3.8,3.0,45.3%,39.1%,50.0%,20.0%,55.9%,9.0%,-5.5,-7.3,3.0,4.9
2024 Canada R32,W vs Sonego,3.0,2.9,3.2,53.5%,69.0%,60.0%,100.0%,52.4%,11.7%,4.5,8.7,4.5,8.7
2024 Mallorca F,W vs Ofner,3.4,3.0,3.9,59.2%,43.5%,28.6%,66.7%,48.3%,17.6%,5.0,11.1,1.5,2.5
2024 Rome SF,L vs Zverev,3.9,4.0,3.9,49.1%,53.8%,64.7%,43.8%,55.4%,13.4%,9.0,6.8,-2.5,-2.5
2024 Rome QF,W vs Zhang,3.7,4.0,3.5,52.7%,55.9%,62.5%,50.0%,49.4%,12.5%,6.5,9.7,9.5,12.3
2024 Rome R16,W vs Khachanov,4.6,3.4,5.5,55.7%,50.0%,44.4%,42.9%,47.2%,16.7%,-0.5,-0.4,2.5,1.7
2024 Rome R32,W vs Djokovic,3.5,3.7,3.3,57.6%,66.7%,53.3%,0.0%,50.8%,15.9%,12.0,21.1,10.0,19.2
2024 Monte Carlo R32,L vs Ruud,4.7,4.0,5.5,41.8%,38.5%,36.4%,27.3%,40.3%,8.1%,1.0,1.3,0.0,0.0
2024 Miami R128,W vs Nakashima,4.2,3.6,4.8,48.6%,50.0%,62.5%,57.9%,59.5%,20.3%,8.0,5.0,4.0,4.5
Career (31 matches),,4.2,4.1,4.3,50.7%,48.9%,50.6%,50.3%,52.1%,12.3%,6.0,4.9,2.0,1.9
