Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Juan Pablo Varillas [PER],4,3,57.1%,2,2,0,100.0%,2016,2024,5,1.11,9.4%,6.3%,60.8%,76.8%,48.0%,65.5%,38.4%,43.8%,42.9%
6,Tomas Barrios Vera [CHI],2,4,33.3%,1,0,1,0.0%,2017,2026,4,1.25,11.8%,4.5%,67.0%,75.7%,52.1%,67.9%,40.1%,50.0%,31.0%
6,Luciano Darderi [ITA],3,3,50.0%,1,0,1,0.0%,2023,2026,6,1.06,11.1%,3.6%,61.1%,77.4%,43.6%,64.3%,38.0%,69.4%,40.5%
4,Sebastian Baez [ARG],1,3,25.0%,2,1,1,50.0%,2021,2026,4,0.78,4.6%,2.3%,63.7%,63.5%,37.9%,54.2%,35.8%,55.6%,36.8%
4,Thiago Agustin Tirante [ARG],3,1,75.0%,2,1,1,50.0%,2022,2026,4,1.26,10.0%,2.9%,62.9%,79.5%,51.9%,69.3%,38.9%,27.3%,34.4%
4,Tomas Martin Etcheverry [ARG],1,3,25.0%,2,0,2,0.0%,2018,2026,2,1.01,7.3%,1.7%,65.0%,67.8%,53.2%,62.7%,37.8%,50.0%,42.9%
4,Gonzalo Villanueva [ARG],3,1,75.0%,1,0,1,0.0%,2016,2026,2,1.33,2.3%,5.4%,54.3%,78.6%,47.5%,64.3%,47.5%,88.2%,42.1%
4,Christopher Oconnell [AUS],4,0,100.0%,0,0,0,-,2023,2025,4,1.17,5.9%,1.7%,58.8%,70.0%,53.8%,63.3%,43.1%,70.8%,40.0%
4,Taylor Fritz [USA],0,4,0.0%,2,0,2,0.0%,2022,2025,4,0.57,5.6%,4.6%,63.9%,65.2%,47.9%,59.0%,23.6%,62.2%,30.0%
4,Federico Coria [ARG],2,2,50.0%,4,1,3,25.0%,2019,2025,4,1.09,4.2%,5.1%,59.2%,75.6%,49.1%,64.8%,38.2%,61.8%,35.0%
4,Thiago Seyboth Wild [BRA],2,2,50.0%,2,1,1,50.0%,2020,2024,4,1.20,10.0%,3.2%,64.6%,74.0%,52.5%,66.4%,40.1%,78.3%,38.5%
4,Daniel Elahi Galan [COL],3,1,75.0%,2,0,2,0.0%,2020,2023,4,1.06,4.1%,4.1%,62.6%,67.5%,58.0%,64.0%,38.1%,60.7%,46.9%
4,Genaro Alberto Olivieri [ARG],3,1,75.0%,1,0,1,0.0%,2016,2023,2,1.67,6.7%,1.9%,66.7%,78.6%,60.0%,72.4%,46.2%,75.0%,70.0%
4,Cristian Garin [CHI],2,2,50.0%,1,0,1,0.0%,2021,2023,4,0.99,5.4%,4.0%,61.6%,63.8%,52.3%,59.4%,40.2%,47.4%,42.9%
4,Darian King [BAR],2,2,50.0%,0,0,0,-,2015,2021,2,1.39,4.8%,3.4%,60.5%,71.9%,51.7%,63.9%,50.0%,68.8%,57.9%
