Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2022 Wimbledon R128,L vs Sorribes Tormo,9,30,0.3,9.6%,31.9%,9,28,0.3,10.1%,31.5%,6.7%,3.4%,0.9,19.1%,21.3%
2021 US Open R64,L vs Krejcikova,5,12,0.4,4.8%,11.5%,5,9,0.6,5.3%,9.5%,4.2%,1.1%,0.7,19.2%,26.9%
2021 US Open R128,W vs Navarro,18,23,0.8,12.7%,16.2%,16,21,0.8,12.1%,15.9%,9.1%,1.5%,0.4,13.4%,30.3%
2021 Wimbledon R128,L vs Brengle,57,76,0.8,23.3%,31.0%,56,69,0.8,24.0%,29.6%,13.7%,9.9%,0.5,5.3%,10.6%
2021 Eastbourne R32,L vs Andreescu,12,34,0.4,7.2%,20.5%,11,28,0.4,7.1%,18.2%,4.5%,2.6%,0.6,14.5%,24.1%
2021 Nottingham R32,L vs Garcia Perez,36,47,0.8,14.5%,19.0%,35,46,0.8,14.7%,19.3%,10.9%,3.8%,0.9,14.1%,15.7%
2021 Roland Garros R128,L vs Pavlyuchenkova,15,24,0.6,13.8%,22.0%,15,24,0.6,15.5%,24.7%,,,1.0,16.5%,16.5%
2021 Australian Open R128,L vs Podoroska,10,23,0.4,7.9%,18.1%,10,23,0.4,8.4%,19.3%,,,0.6,15.7%,24.4%
2020 Roland Garros R64,L vs Tig,12,26,0.5,9.4%,20.5%,12,26,0.5,9.8%,21.1%,,,0.9,18.1%,21.3%
2020 Roland Garros R128,W vs Muchova,12,11,1.1,9.9%,9.1%,12,11,1.1,10.6%,9.7%,,,0.6,14.9%,24.0%
2020 Australian Open R128,L vs Martic,12,17,0.7,10.5%,14.9%,12,17,0.7,11.1%,15.7%,,,1.0,16.7%,17.5%
2019 Beijing R32,L vs Wozniacki,17,32,0.5,15.2%,28.6%,14,28,0.5,14.0%,28.0%,8.0%,6.0%,1.0,12.5%,12.5%
2019 Washington R16,L vs Mcnally,21,37,0.6,11.1%,19.6%,19,33,0.6,11.3%,19.6%,6.5%,4.8%,0.7,16.9%,23.3%
2019 Wimbledon R128,L vs Dart,33,42,0.8,16.7%,21.2%,30,41,0.7,15.8%,21.6%,11.1%,4.7%,0.6,11.1%,19.2%
2018 Wimbledon R128,L vs Lapko,26,21,1.2,10.9%,8.8%,22,18,1.2,10.1%,8.3%,5.0%,5.0%,1.1,18.1%,16.8%
2018 Miami R32,L vs Muguruza,0,24,0.0,0.0%,22.9%,0,21,0.0,0.0%,21.4%,0.0%,0.0%,0.6,17.1%,29.5%
2017 US Open R64,L vs Kasatkina,17,42,0.4,13.4%,33.1%,11,38,0.3,10.0%,34.5%,9.1%,0.9%,0.6,11.8%,19.7%
2017 Wimbledon R64,L vs Radwanska,50,42,1.2,22.7%,19.1%,45,39,1.2,22.1%,19.1%,16.7%,4.4%,1.9,11.8%,6.4%
2017 Wimbledon R128,W vs Boulter,28,34,0.8,15.1%,18.3%,26,26,1.0,15.5%,15.5%,11.3%,4.2%,1.0,12.9%,12.9%
2017 Roland Garros R128,L vs Kuznetsova,21,30,0.7,12.7%,18.2%,21,26,0.8,13.7%,17.0%,10.5%,3.3%,1.1,20.6%,19.4%
Career (56 matches),,1120,1717,0.7,12.9%,19.8%,1008,1540,0.7,12.6%,19.2%,6.6%,2.5%,0.8,15.1%,20.0%
