Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,6,0,6,0.0%,3-11,21.4%,47-71,39.8%,0-0,-,6,45.8%,33.9%,0.8%,6.7%,63.9%,54.4%,35.6%,47.6%,42.6%,45.1%,0.81,R32 (6x)
2024,3,1,2,33.3%,3-4,42.9%,28-32,46.7%,0-0,-,0,,,,,,,,,,,,R16 (W50 Tampa FL)
2022,10,6,4,60.0%,14-11,56.0%,111-105,51.4%,0-0,-,1,14.3%,25.0%,0.0%,12.5%,68.8%,39.4%,33.3%,37.5%,34.9%,36.3%,0.56,F (W60 Orlando FL)
2021,3,0,3,0.0%,1-6,14.3%,28-39,41.8%,0-1,0.0%,2,47.8%,36.4%,1.9%,5.0%,60.9%,51.0%,42.9%,47.8%,45.0%,46.5%,0.86,R32 (3x)
2020,4,2,2,50.0%,6-4,60.0%,49-45,52.1%,0-0,-,4,68.1%,36.2%,4.0%,5.4%,58.7%,62.9%,52.0%,58.4%,45.2%,51.2%,1.09,QF (Newport Beach)
2019,19,14,5,73.7%,30-14,68.2%,236-184,56.2%,5-1,83.3%,5,59.2%,48.1%,1.8%,3.9%,62.6%,60.2%,46.0%,54.9%,49.6%,52.1%,1.10,W (W80 Cagnes Sur Mer)
2018,4,1,3,25.0%,2-7,22.2%,37-52,41.6%,0-1,0.0%,1,55.6%,11.1%,5.1%,16.9%,54.2%,75.0%,29.6%,54.2%,35.5%,44.6%,0.78,R16 (Tyler TX $80K)
2017,1,0,1,0.0%,1-2,33.3%,13-17,43.3%,0-1,0.0%,0,,,,,,,,,,,,R32 (Budapest $100K)
2016,5,5,0,100.0%,10-2,83.3%,69-41,62.7%,2-0,100.0%,0,,,,,,,,,,,,W (Maui HI $50K)
2013,1,0,1,0.0%,1-2,33.3%,15-15,50.0%,0-0,-,0,,,,,,,,,,,,R32 (Poitiers 100K)
2011,9,7,2,77.8%,14-4,77.8%,103-68,60.2%,1-2,33.3%,0,,,,,,,,,,,,W (RomeTiro A Volo 50K)
2010,26,16,10,61.5%,36-20,64.3%,291-214,57.6%,1-1,50.0%,0,,,,,,,,,,,,SF (2x)
2009,21,12,9,57.1%,27-21,56.3%,223-200,52.7%,1-1,50.0%,0,,,,,,,,,,,,F (Troy AL 50K)
2008,17,9,8,52.9%,19-19,50.0%,176-174,50.3%,0-0,-,0,,,,,,,,,,,,SF (Augusta GA 25K)
2007,16,8,8,50.0%,19-19,50.0%,174-180,49.2%,3-1,75.0%,0,,,,,,,,,,,,F (Itu 10K)
Career,145,81,64,55.9%,186-146,56.0%,1600-1437,52.7%,13-9,59.1%,19,54.1%,37.1%,2.1%,6.1%,61.7%,57.6%,42.9%,52.0%,44.8%,48.3%,0.93,
