Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Misaki Doi [JPN],8,1,88.9%,3,3,0,100.0%,2010,2022,8,1.22,6.3%,4.2%,60.8%,72.5%,50.6%,63.9%,44.0%,69.6%,37.9%
9,Anastasia Pavlyuchenkova [RUS],3,6,33.3%,1,0,1,0.0%,2012,2021,9,0.92,2.9%,3.3%,65.5%,63.6%,41.8%,56.1%,40.3%,52.5%,46.2%
8,Sara Errani [ITA],3,5,37.5%,4,2,2,50.0%,2008,2021,7,0.98,3.1%,4.4%,64.8%,61.4%,42.2%,54.6%,44.6%,44.8%,50.7%
7,Caroline Wozniacki [DEN],2,5,28.6%,1,0,1,0.0%,2011,2019,7,0.83,2.6%,4.5%,57.2%,57.3%,45.5%,52.2%,39.4%,53.1%,44.2%
7,Varvara Lepchenko [USA],1,6,14.3%,2,0,2,0.0%,2009,2019,6,0.92,2.2%,4.5%,60.9%,59.2%,43.9%,53.3%,43.2%,46.9%,48.4%
7,Samantha Stosur [AUS],1,6,14.3%,0,0,0,-,2010,2018,7,0.86,3.9%,4.3%,66.0%,61.4%,40.9%,54.5%,39.3%,53.3%,27.8%
6,Lauren Davis [USA],5,1,83.3%,1,1,0,100.0%,2012,2020,4,1.21,3.7%,4.3%,58.9%,65.3%,52.0%,59.9%,48.5%,56.5%,63.3%
6,Magda Linette [POL],4,2,66.7%,2,2,0,100.0%,2011,2019,4,1.09,2.8%,7.3%,60.4%,64.4%,43.0%,55.9%,47.9%,60.0%,48.5%
6,Shuai Peng [CHN],4,2,66.7%,1,1,0,100.0%,2010,2019,6,1.06,2.3%,3.5%,63.2%,66.3%,45.3%,58.6%,43.8%,51.2%,36.4%
6,Agnieszka Radwanska [POL],0,6,0.0%,2,0,2,0.0%,2011,2017,6,0.69,2.1%,4.3%,57.8%,56.5%,36.7%,48.1%,36.0%,44.6%,32.3%
5,Camila Giorgi [ITA],2,3,40.0%,1,1,0,100.0%,2014,2021,5,0.89,2.7%,6.1%,58.5%,61.7%,45.9%,55.2%,40.0%,59.4%,44.0%
5,Zarina Diyas [KAZ],2,3,40.0%,2,1,1,50.0%,2014,2021,5,1.07,2.9%,4.2%,61.4%,61.0%,41.8%,53.5%,49.8%,60.7%,45.9%
5,Heather Watson [GBR],3,2,60.0%,2,2,0,100.0%,2011,2020,4,1.05,3.9%,4.9%,54.5%,64.5%,45.5%,55.8%,46.2%,55.8%,52.4%
5,Svetlana Kuznetsova [RUS],3,2,60.0%,2,2,0,100.0%,2011,2019,5,0.98,2.5%,5.0%,56.9%,57.6%,45.8%,52.5%,46.6%,53.1%,46.7%
5,Julia Glushko [ISR],3,2,60.0%,1,0,1,0.0%,2009,2019,2,1.06,0.0%,3.1%,49.5%,57.7%,55.6%,56.6%,46.1%,69.2%,45.0%
