Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),1297,7,,,,,,,,,1727,5,,
2025,1057,16,,,,,,,,,484,146
2024,,,,,,,,,,,1449,12
2022,,,169,1563,158,1528,161,1503,116,1500,,
2021,159,448,145,1611,135,1584,139,1552,126,1499,,
2020,81,909,80,1710,69,1686,81,1622,,,131,680
2019,88,726,108,1692,98,1662,101,1623,102,1563,157,493
2018,151,385,110,1664,110,1628,109,1592,87,1587,139,476
2017,64,950,62,1771,56,1735,64,1683,43,1670,132,527
2016,45,1225,46,1815,46,1758,42,1726,30,1710,38,2130
2015,63,915,52,1791,65,1715,46,1717,47,1661,266,231
2014,52,1015,78,1748,80,1694,57,1699,92,1568,175,341
2013,66,882,82,1719,80,1668,64,1687,74,1592,126,612
2012,33,1451,46,1837,39,1788,39,1764,50,1651,166,450
2011,43,1226,36,1871,37,1795,43,1759,47,1661,178,411
2010,109,642,128,1648,127,1602,133,1556,,,432,104
2009,231,223,220,1464,218,1421,,,,,,
2008,380,59,294,1340,284,1298,277,1312,,,,
2007,722,14,,,,,,,,,,
