Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
07-Jul-2025,Newport 125,Grass,R32,969,251,Yuriko Miyazaki [GBR] d. (WC) Mchale,3-6 6-2 6-1,0.71,3.6%,6.0%,57.1%,54.2%,30.6%,6/13,1:58
14-Apr-2025,W50 Zephyrhills FL,Clay,R32,996,364,Madison Sieg [USA] d. Mchale,6-3 0-0 RET,0.81,0.0%,8.0%,60.0%,60.0%,30.0%,1/4,0:47
07-Apr-2025,W35 Boca Raton,Clay,R32,996,385,Robin Anderson [USA] d. Mchale,6-2 1-6 6-4,0.93,0.0%,6.8%,71.2%,55.8%,38.1%,6/12,2:13
24-Mar-2025,Puerto Vallarta 125,Hard,R32,1100,82,(3) Elisabetta Cocciaretto [ITA] d. (Q) Mchale,6-3 6-3,0.78,0.0%,9.1%,69.1%,44.7%,35.3%,2/8,1:22
10-Mar-2025,W15 Montreal,Hard,R32,1103,615,Jada Robinson [USA] d. Mchale,1-6 6-4 6-2,0.93,0.0%,7.5%,63.7%,70.6%,31.0%,1/5,2:09
24-Feb-2025,Austin,Hard,Q1,1133,112,(4) Mananchaya Sawangkaew [THA] d. (WC) Mchale,7-6(5) 6-4,0.92,1.5%,4.5%,62.7%,42.9%,48.0%,5/11,1:46
13-Jan-2025,W35 Palm Coast FL,Clay,R32,,619,Aliona Bolsova [ESP] d. Mchale,6-4 6-1,0.71,0.0%,3.5%,61.4%,37.1%,50.0%,5/11,1:35
02-Dec-2024,W50 Tampa FL,Clay,R16,,307,(6) Elvina Kalieva [USA] d. (Q) Mchale,6-1 6-2,,,,,,,,
02-Dec-2024,W50 Tampa FL,Clay,R32,,821,(Q) Mchale d. (Q) Gabriella Price [USA],6-1 6-3,,,,,,,,
02-Dec-2024,W50 Tampa FL,Clay,Q2,,,(WC) Mchale d. Abigail Rencheli [MDA],6-1 3-6 6-1,,,,,,,,
02-Dec-2024,W50 Tampa FL,Clay,Q1,,934,(WC) Mchale d. (14) Jada Bui [CAN],6-3 7-6(7),,,,,,,,
18-Nov-2024,W50 Boca Raton FL,Clay,R32,,325,(5) Anna Sinclair Rogers [USA] d. (WC) Mchale,6-4 4-6 6-3,,,,,,,,
29-Aug-2022,US Open,Hard,Q1,253,151,Ysaline Bonaventure [BEL] d. Mchale,6-3 6-1,0.70,0.0%,9.4%,58.5%,41.9%,36.4%,3/9,1:08
