Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,28.6%,12.5%,0.0%,4.4%,68.9%,45.2%,35.7%,42.2%,34.7%,38.3%,0.60,R128 (Wimbledon)
2021,18,2,16,11.1%,11-32,25.6%,181-248,42.2%,5-2,71.4%,18,53.8%,30.7%,1.9%,4.3%,65.0%,57.6%,40.3%,51.5%,41.9%,46.8%,0.87,R16 (2x)
2020,14,6,8,42.9%,15-18,45.5%,143-161,47.0%,2-1,66.7%,14,61.7%,32.2%,1.9%,4.7%,64.7%,59.8%,45.6%,54.8%,42.4%,48.8%,0.94,QF (Acapulco)
2019,17,7,10,41.2%,16-25,39.0%,182-199,47.8%,0-2,0.0%,17,56.1%,40.0%,1.9%,4.6%,64.1%,59.0%,40.3%,52.3%,46.5%,49.4%,0.97,R16 (3x)
2018,25,8,17,32.0%,20-38,34.5%,251-304,45.2%,3-4,42.9%,25,58.2%,31.9%,1.9%,6.2%,60.8%,61.8%,39.2%,52.9%,43.0%,48.2%,0.91,R16 (5x)
2017,46,19,27,41.3%,49-60,45.0%,508-520,49.4%,2-12,14.3%,46,61.8%,38.1%,3.4%,5.4%,60.9%,62.7%,43.1%,55.0%,44.0%,49.7%,0.98,SF (2x)
2016,48,26,22,54.2%,61-57,51.7%,567-557,50.4%,9-6,60.0%,48,62.8%,37.7%,3.8%,4.9%,59.5%,64.2%,43.1%,55.7%,45.1%,50.4%,1.02,W (Japan Open Tokyo)
2015,39,17,22,43.6%,41-47,46.6%,384-432,47.1%,1-2,33.3%,30,62.0%,32.2%,3.4%,4.4%,62.7%,62.8%,47.5%,57.1%,38.1%,47.8%,0.89,SF (Tokyo)
2014,42,20,22,47.6%,48-53,47.5%,466-478,49.4%,3-9,25.0%,40,-,-,3.3%,5.8%,60.2%,63.8%,43.7%,55.8%,43.7%,49.7%,0.99,F (Acapulco)
2013,31,13,18,41.9%,34-40,45.9%,332-364,47.7%,4-2,66.7%,26,-,-,3.0%,4.6%,62.0%,62.0%,46.3%,56.1%,42.1%,49.1%,0.96,SF (Quebec City)
2012,46,25,21,54.3%,60-52,53.6%,549-525,51.1%,2-6,25.0%,41,-,-,3.5%,3.0%,64.6%,63.1%,46.3%,57.2%,42.0%,49.6%,0.98,QF (2x)
2011,38,19,19,50.0%,41-45,47.7%,389-413,48.5%,9-3,75.0%,35,-,-,4.0%,4.3%,60.5%,64.1%,45.7%,56.8%,42.9%,49.8%,0.99,QF (2x)
2010,18,8,10,44.4%,14-24,36.8%,153-186,45.1%,2-0,100.0%,16,-,-,4.8%,3.1%,63.0%,61.9%,45.5%,55.8%,42.6%,48.9%,0.96,SF (Quebec City)
2009,3,1,2,33.3%,3-4,42.9%,31-32,49.2%,0-0,-,3,-,-,4.2%,3.3%,58.9%,60.3%,39.8%,51.9%,44.8%,48.5%,0.93,R64 (US Open)
Career,386,171,215,44.3%,413-497,45.4%,4139-4431,48.3%,42-49,46.2%,360,60.2%,35.3%,3.2%,4.7%,61.8%,62.4%,43.9%,55.3%,43.0%,49.2%,0.96,
