Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Indian Wells R128,L vs Mensik,3.7,4.2,3.2,42.9%,54.2%,66.7%,20.0%,63.9%,49.1%,-6.5,-7.5,-3.5,-13.0
2023 Roland Garros Q1,L vs Gigante,6.3,6.6,5.9,50.9%,32.5%,61.5%,42.4%,55.3%,23.6%,4.0,2.1,1.0,0.7
Career (2 matches),,5.2,5.7,4.5,46.4%,40.6%,62.9%,37.2%,57.7%,29.7%,-1.3,-0.9,-1.3,-1.5
