Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Indian Wells R128,L vs Mensik,0.87,0.70,53.2,3.0,10.7%,67.9%,8.0%,44.0%,31.3%,39.3%
2023 Roland Garros Q1,L vs Gigante,1.05,0.80,63.8,2.8,0.0%,51.1%,2.2%,55.6%,36.4%,34.5%
2019 Busan CH R64,L vs Uchida,0.81,0.61,43.9,2.1,0.0%,54.8%,3.6%,50.0%,37.5%,33.3%
2019 Seoul CH R64,L vs Noguchi,1.03,0.79,52.4,4.4,0.0%,50.0%,0.0%,53.8%,41.7%,31.3%
2019 M25 Matsuyama SF,L vs Sekiguchi,0.85,0.66,40.5,2.0,6.7%,40.0%,0.0%,53.6%,50.0%,32.3%
2019 M15 Nishi Tokyo F,W vs Sekiguchi,1.03,1.30,56.9,3.0,2.8%,63.9%,3.2%,64.5%,36.4%,55.0%
2019 M15 Nishi Tokyo QF,W vs Ellis,0.97,1.35,58.9,4.5,2.4%,78.6%,8.3%,63.9%,41.2%,37.0%
2019 M15 Nishi Tama QF,L vs Yamasaki,0.94,0.87,76.7,34.0,3.8%,54.7%,2.0%,61.2%,35.3%,42.6%
2019 M15 Nishi Tama R16,W vs Saitoh,0.91,1.52,47.5,3.0,8.3%,83.3%,0.0%,47.6%,50.0%,60.7%
2018 Seoul CH R16,L vs Ito,0.97,0.65,40.6,3.5,0.0%,47.2%,0.0%,55.9%,29.0%,37.0%
2017 Seoul CH R32,L vs Krajicek,0.95,0.80,79.7,3.2,7.1%,64.3%,2.7%,67.6%,35.7%,22.0%
2017 Gimcheon CH R32,L vs Bhambri,1.04,0.86,67.5,3.7,1.8%,54.5%,3.8%,52.8%,39.0%,37.5%
2016 Toyota CH R32,L vs Nishioka,0.94,0.53,42.4,2.0,17.2%,55.2%,12.0%,48.0%,40.0%,13.0%
2016 Kobe CH R32,L vs Chung,0.87,0.35,30.6,2.1,3.6%,67.9%,0.0%,30.8%,23.8%,15.8%
2016 Seoul CH R32,L vs Ito,0.87,0.57,46.6,2.5,0.0%,60.6%,0.0%,53.3%,14.3%,44.0%
2016 Busan CH R32,L vs Lacko,0.90,0.75,47.9,5.1,10.9%,56.5%,2.6%,64.1%,37.0%,29.3%
2016 Turkey F7 R16,W vs Bublik,1.12,2.04,34.6,2.0,0.0%,81.8%,5.6%,55.6%,51.9%,58.3%
2024 (1 matches),,0.87,0.70,53.2,3.0,10.7%,67.9%,8.0%,44.0%,31.3%,39.3%
2023 (1 matches),,1.05,0.80,63.8,2.8,0.0%,51.1%,2.2%,55.6%,36.4%,34.5%
2019 (7 matches),,0.94,0.94,56.0,3.3,3.1%,60.0%,2.6%,57.3%,40.9%,41.7%
2018 (1 matches),,0.97,0.65,40.6,3.5,0.0%,47.2%,0.0%,55.9%,29.0%,37.0%
2017 (2 matches),,1.00,0.81,73.1,3.5,4.1%,58.8%,3.3%,58.9%,37.3%,29.6%
Career (17 matches),,0.96,0.84,54.6,3.0,4.2%,59.4%,3.0%,55.3%,37.3%,37.0%
