Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,17,5,12,29.4%,14-25,35.9%,173-215,44.6%,5-3,62.5%,11,72.1%,19.1%,5.3%,2.4%,60.3%,66.3%,50.1%,59.9%,34.5%,47.7%,0.86
Clay,2,1,1,50.0%,2-4,33.3%,24-32,42.9%,0-0,-,0,,,,,,,,,,,
Grass,2,0,2,0.0%,2-4,33.3%,28-32,46.7%,0-0,-,2,71.4%,19.4%,5.0%,4.6%,61.5%,67.9%,51.2%,61.5%,37.1%,49.1%,0.96
Masters,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,55.6%,20.0%,9.4%,3.8%,45.3%,66.7%,48.3%,56.6%,35.0%,45.1%,0.81
Other Tours,4,2,2,50.0%,4-4,50.0%,38-42,47.5%,2-0,100.0%,4,82.1%,10.3%,6.9%,4.2%,55.9%,71.9%,55.7%,64.8%,29.7%,48.1%,0.84
Best of 5,2,1,1,50.0%,3-4,42.9%,30-37,44.8%,1-0,100.0%,1,57.1%,55.0%,4.1%,1.4%,60.7%,62.5%,42.1%,54.5%,52.3%,53.5%,1.15
Best of 3,19,5,14,26.3%,15-29,34.1%,195-242,44.6%,4-3,57.1%,12,74.1%,14.3%,5.5%,3.0%,60.5%,67.2%,51.6%,61.1%,32.6%,47.2%,0.84
vs Righties,21,6,15,28.6%,18-33,35.3%,225-279,44.6%,5-3,62.5%,13,72.0%,19.2%,5.3%,2.8%,60.6%,66.6%,50.3%,60.2%,35.0%,48.0%,0.88
