Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Dubai SF,L vs Griekspoor,37,17,2.2,24.3%,11.2%,17,15,1.1,15.6%,13.8%,11.0%,4.6%,1.9,24.3%,13.2%
2026 Doha QF,W vs Tsitsipas,27,16,1.7,20.5%,12.1%,22,14,1.6,19.0%,12.1%,17.2%,0.9%,0.8,14.4%,18.9%
2025 Cincinnati Masters R16,W vs Comesana,30,16,1.9,30.3%,16.2%,22,14,1.6,30.1%,19.2%,13.7%,2.7%,1.1,21.2%,19.2%
2025 Canada Masters QF,L vs Fritz,29,23,1.3,22.3%,17.7%,23,22,1.0,23.0%,22.0%,11.0%,3.0%,2.1,30.8%,14.6%
2025 Los Cabos R16,W vs Hernandez Serrano,31,26,1.2,27.7%,23.2%,20,20,1.0,21.7%,21.7%,14.1%,6.5%,0.2,2.7%,16.1%
2025 Roland Garros R16,L vs Sinner,23,29,0.8,14.6%,18.5%,16,28,0.6,11.1%,19.4%,9.7%,1.4%,2.1,15.9%,7.6%
2025 Hamburg F,L vs Cobolli,10,17,0.6,8.5%,14.4%,8,15,0.5,7.3%,13.6%,4.5%,2.7%,1.0,20.3%,19.5%
2025 Madrid Masters R32,L vs Bublik,43,16,2.7,31.2%,11.6%,31,14,2.2,29.2%,13.2%,10.4%,7.5%,2.2,33.3%,15.2%
2025 Monte Carlo Masters R16,L vs Fils,17,18,0.9,18.1%,19.1%,15,15,1.0,18.1%,18.1%,4.8%,3.6%,1.6,29.8%,19.1%
2025 Indian Wells Masters R64,L vs Arnaldi,18,32,0.6,13.7%,24.4%,16,27,0.6,12.9%,21.8%,6.5%,3.2%,1.0,21.4%,20.6%
2025 Doha F,W vs Draper,46,23,2.0,26.3%,13.1%,36,23,1.6,23.8%,15.2%,9.9%,6.6%,1.6,26.9%,17.1%
2025 Doha QF,W vs De Minaur,32,37,0.9,15.5%,17.9%,24,36,0.7,12.6%,18.8%,8.4%,3.7%,0.8,13.0%,17.4%
2025 Doha R16,W vs Borges,37,11,3.4,36.6%,10.9%,26,11,2.4,31.7%,13.4%,14.6%,6.1%,1.5,23.8%,15.8%
2025 Doha R32,W vs Bublik,39,14,2.8,33.3%,12.0%,33,11,3.0,35.5%,11.8%,21.5%,3.2%,1.8,28.2%,15.4%
2025 Rotterdam QF,L vs Hurkacz,29,40,0.7,13.9%,19.2%,24,34,0.7,13.4%,19.0%,11.7%,1.7%,1.3,18.8%,14.4%
2025 Rotterdam R16,W vs Marozsan,43,15,2.9,27.4%,9.6%,33,15,2.2,24.1%,10.9%,10.2%,4.4%,2.1,29.3%,14.0%
2025 Rotterdam R32,W vs Zhang,27,23,1.2,20.6%,17.6%,20,22,0.9,18.0%,19.8%,11.7%,2.7%,0.9,23.7%,25.2%
2025 Montpellier SF,L vs Kovacevic,35,21,1.7,26.5%,15.9%,27,19,1.4,24.3%,17.1%,9.9%,2.7%,1.6,30.3%,18.9%
2025 Montpellier QF,W vs Basilashvili,12,2,6.0,30.8%,5.1%,5,2,2.5,18.5%,7.4%,3.7%,0.0%,1.0,28.2%,28.2%
2025 Montpellier R16,W vs Eubanks,34,5,6.8,34.0%,5.0%,30,5,6.0,34.5%,5.7%,14.9%,4.6%,2.3,32.0%,14.0%
Career (268 matches),,8151,6601,1.2,18.2%,14.7%,6265,6023,1.0,16.1%,15.5%,9.1%,2.9%,1.1,18.4%,17.2%
