Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Dubai SF,L vs Griekspoor,2.4,2.4,2.5,47.1%,66.7%,50.0%,0.0%,51.6%,19.7%,9.0,14.8,3.5,7.1
2026 Doha QF,W vs Tsitsipas,3.4,3.9,2.9,50.6%,54.1%,66.7%,83.3%,56.1%,6.9%,16.0,18.2,-2.0,-3.0
2025 Canada QF,L vs Fritz,3.2,3.6,2.9,38.3%,66.7%,57.1%,50.0%,51.2%,2.5%,6.5,8.2,0.5,0.6
2025 Cincinnati R16,W vs Comesana,2.6,2.5,2.6,55.6%,66.7%,75.0%,100.0%,65.9%,3.2%,11.5,21.3,6.0,20.0
2025 Los Cabos R16,W vs Hernandez Serrano,3.3,2.3,4.0,56.0%,66.7%,37.5%,75.0%,54.9%,1.4%,11.5,13.4,6.0,8.2
2025 Roland Garros R16,L vs Sinner,4.4,4.4,4.3,43.7%,45.5%,28.0%,25.0%,51.5%,7.5%,1.0,0.7,-9.0,-7.3
2025 Hamburg F,L vs Cobolli,4.7,4.5,4.8,42.6%,47.4%,42.9%,41.2%,51.5%,8.0%,-3.0,-2.7,5.0,4.8
2025 Madrid R32,L vs Bublik,2.7,2.6,2.7,52.4%,50.0%,60.0%,100.0%,60.8%,10.2%,9.5,14.6,5.5,12.5
2025 Monte Carlo R16,L vs Fils,3.6,3.8,3.3,40.7%,27.3%,62.5%,33.3%,40.2%,6.3%,-2.0,-4.3,-5.5,-7.4
2025 Indian Wells R64,L vs Arnaldi,4.5,4.7,4.3,40.6%,54.3%,45.0%,58.3%,47.6%,9.0%,4.5,4.1,4.0,3.3
2025 Doha F,W vs Draper,4.2,4.6,3.9,51.5%,65.7%,57.1%,50.0%,56.8%,5.3%,23.0,14.8,12.0,9.7
2025 Doha QF,W vs De Minaur,5.4,5.3,5.6,52.0%,55.6%,56.5%,46.2%,43.3%,9.4%,20.5,10.0,-2.5,-1.0
2025 Doha R16,W vs Borges,3.3,3.0,3.5,58.2%,65.0%,40.0%,100.0%,49.2%,10.9%,7.0,12.3,6.0,10.5
2025 Doha R32,W vs Bublik,3.2,3.5,2.9,50.7%,63.0%,61.5%,100.0%,63.8%,18.0%,18.5,24.7,7.5,18.3
2025 Rotterdam QF,L vs Hurkacz,3.9,4.8,2.9,40.6%,66.7%,55.6%,37.5%,47.7%,12.4%,17.0,11.4,-4.5,-3.1
2025 Rotterdam R16,W vs Marozsan,3.3,3.6,2.9,51.5%,57.5%,54.5%,20.0%,52.2%,14.6%,15.0,18.1,2.0,2.6
2025 Rotterdam R32,W vs Zhang,3.5,4.1,3.0,48.8%,67.7%,54.5%,57.1%,54.7%,9.8%,9.0,10.8,0.5,0.7
2025 Montpellier SF,L vs Kovacevic,3.3,3.0,3.5,45.8%,55.6%,57.1%,45.5%,40.0%,11.4%,6.5,12.0,0.5,0.5
2025 Montpellier QF,W vs Basilashvili,2.4,1.8,3.0,64.5%,40.0%,50.0%,100.0%,24.2%,8.0%,0.5,7.1,1.0,4.3
2025 Montpellier R16,W vs Eubanks,2.9,2.9,2.8,56.0%,68.8%,20.0%,75.0%,60.4%,22.5%,19.5,37.5,3.0,9.7
Career (223 matches),,3.9,4.0,3.7,50.3%,53.1%,53.9%,52.7%,50.9%,9.5%,12.9,11.3,1.6,1.5
