Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
18-Mar-2026,Miami Masters,Hard,R64,16,41,Alejandro Tabilo [CHI] d. (15) Rublev,6-7(5) 6-2 6-4,0.91,15.6%,4.2%,68.8%,83.3%,33.3%,4/7,2:06
04-Mar-2026,Indian Wells Masters,Hard,R64,17,38,Gabriel Diallo [CAN] d. (17) Rublev,6-7(4) 7-6(1) 6-3,1.00,5.7%,2.8%,60.4%,68.8%,57.1%,3/7,2:52
23-Feb-2026,Dubai,Hard,SF,18,25,Tallon Griekspoor [NED] d. (5) Rublev,7-5 7-6(6),1.15,28.6%,2.9%,67.1%,85.1%,56.5%,0/1,1:45
23-Feb-2026,Dubai,Hard,QF,18,31,(5) Rublev d. Arthur Rinderknech [FRA],6-2 6-4,1.59,9.8%,2.0%,56.9%,79.3%,54.5%,1/2,1:15
23-Feb-2026,Dubai,Hard,R16,18,37,(5) Rublev d. Ugo Humbert [FRA],6-4 6-7(5) 6-3,1.28,15.3%,7.1%,64.3%,87.3%,48.6%,4/4,2:23
23-Feb-2026,Dubai,Hard,R32,18,54,(5) Rublev d. Valentin Royer [FRA],6-3 6-4,1.52,15.5%,3.4%,62.1%,80.6%,54.5%,2/2,1:29
16-Feb-2026,Doha,Hard,SF,14,1,(1) Carlos Alcaraz [ESP] d. (5) Rublev,7-6(3) 6-4,0.93,1.3%,1.3%,59.0%,63.0%,40.6%,6/11,2:02
16-Feb-2026,Doha,Hard,QF,14,33,(5) Rublev d. Stefanos Tsitsipas [GRE],6-3 7-6(2),1.16,7.0%,2.8%,60.6%,79.1%,57.1%,5/5,1:35
16-Feb-2026,Doha,Hard,R16,14,48,(5) Rublev d. Fabian Marozsan [HUN],6-2 6-4,2.03,12.8%,0.0%,53.2%,88.0%,68.2%,0/0,1:07
16-Feb-2026,Doha,Hard,R32,14,86,(5) Rublev d. Jesper De Jong [NED],6-4 6-3,1.16,7.4%,3.7%,63.0%,64.7%,50.0%,2/4,1:18
19-Jan-2026,Australian Open,Hard,R32,15,21,(18) Francisco Cerundolo [ARG] d. (13) Rublev,6-3 7-6(4) 6-3,0.82,6.2%,6.2%,53.1%,88.4%,42.1%,3/6,2:08
19-Jan-2026,Australian Open,Hard,R64,15,151,(13) Rublev d. (Q) Jaime Faria [POR],6-4 6-3 4-6 7-5,1.23,4.8%,2.4%,68.8%,75.6%,56.4%,10/12,2:50
19-Jan-2026,Australian Open,Hard,R128,15,65,(13) Rublev d. Matteo Arnaldi [ITA],6-4 6-2 6-3,1.42,10.0%,2.5%,63.7%,76.5%,65.5%,6/6,1:52
05-Jan-2026,Hong Kong,Hard,SF,16,7,(1) Lorenzo Musetti [ITA] d. (3) Rublev,6-7(3) 7-5 6-4,0.95,6.7%,0.0%,64.8%,73.5%,51.4%,7/10,2:43
05-Jan-2026,Hong Kong,Hard,QF,16,45,(3) Rublev d. (8) Nuno Borges [POR],6-3 6-4,2.33,14.0%,2.0%,76.0%,89.5%,58.3%,1/1,1:13
05-Jan-2026,Hong Kong,Hard,R16,16,179,(3) Rublev d. (WC) Yibing Wu [CHN],3-6 6-2 6-1,1.31,13.0%,2.6%,66.2%,74.5%,46.2%,3/5,1:37
27-Oct-2025,Paris Masters,Hard,R16,17,7,(5) Ben Shelton [USA] d. (12) Rublev,7-6(6) 6-3,0.57,8.3%,0.0%,55.6%,67.5%,65.6%,4/6,1:35
27-Oct-2025,Paris Masters,Hard,R32,17,39,(12) Rublev d. Learner Tien [USA],6-4 6-4,1.16,10.6%,10.6%,59.1%,87.2%,37.0%,8/9,1:20
27-Oct-2025,Paris Masters,Hard,R64,17,78,(12) Rublev d. (Q) Jacob Fearnley [GBR],6-1 6-4,1.67,6.3%,4.2%,58.3%,71.4%,65.0%,2/3,1:18
20-Oct-2025,Vienna,Hard,R32,15,35,Cameron Norrie [GBR] d. (7) Rublev,6-2 6-7(5) 6-2,0.61,9.4%,3.1%,59.4%,64.9%,48.7%,8/13,2:06
