Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R16,L vs Dimitrov,104.7,116.7,9.1,118.6,112.7,128,60,84.3,7.8,84.8,83.8,104,68
2024 US Open R32,W vs Lehecka,106.1,114.5,7.5,118.1,111.2,125,96,90.1,6.8,92.0,,105,74
2024 US Open R64,W vs Rinderknech,103.1,115.0,9.5,119.6,110.2,129,91,87.8,7.1,90.6,89.0,103,69
2024 US Open R128,W vs Seyboth Wild,103.0,113.7,8.8,116.7,110.6,125,95,84.8,6.8,82.4,89.0,98,72
2024 Wimbledon R128,L vs Comesana,106.2,116.1,6.1,119.5,113.3,127,104,93.0,7.3,93.0,92.1,109,78
2023 US Open QF,L vs Medvedev,100.5,114.8,10.0,120.0,112.3,129,77,76.1,4.6,77.4,71.0,88,64
2023 US Open R16,W vs Draper,105.4,115.8,9.4,121.6,111.1,130,70,84.5,8.1,83.0,91.5,113,68
2023 US Open R32,W vs Rinderknech,100.3,116.7,7.8,121.6,114.6,127,100,81.8,5.8,82.2,83.4,98,71
2023 US Open R64,W vs Monfils,105.2,116.8,7.1,119.9,111.8,128,101,85.1,6.1,87.8,,102,74
2023 US Open R128,W vs Cazaux,105.0,115.2,9.3,120.5,111.6,129,91,87.2,10.1,89.8,78.5,107,63
2023 Wimbledon QF,L vs Djokovic,109.9,121.4,8.2,125.4,116.1,132,99,93.1,4.6,91.4,89.7,103,83
2023 Wimbledon R16,W vs Bublik,113.6,122.1,7.0,125.8,115.4,134,105,95.0,5.2,97.7,93.3,105,83
2023 Wimbledon R32,W vs Goffin,105.5,117.6,6.7,120.8,114.0,133,102,90.3,4.9,90.4,87.7,105,81
2023 Wimbledon R64,W vs Karatsev,111.8,122.6,6.6,126.1,118.4,133,107,94.0,4.8,95.2,95.0,105,86
2023 Wimbledon R128,W vs Purcell,113.7,119.5,6.9,122.2,116.7,130,106,94.5,6.7,101.7,89.0,113,83
2022 US Open QF,L vs Tiafoe,102.3,115.7,9.5,120.6,108.5,130,96,85.7,3.7,86.5,90.7,93,76
2022 US Open R16,W vs Norrie,106.1,116.6,10.3,121.6,107.6,133,95,82.1,3.6,83.4,81.5,90,74
2022 US Open R32,W vs Shapovalov,101.4,111.4,7.9,114.8,106.8,127,97,84.0,4.9,86.0,83.5,96,73
2022 US Open R64,W vs Kwon,103.1,114.8,12.0,116.8,111.4,132,69,86.6,5.0,86.3,81.5,100,78
2022 US Open R128,W vs Djere,93.6,103.9,13.2,107.5,101.6,127,61,79.3,7.5,74.6,77.3,93,62
Career (41 matches),,104.7,115.2,8.4,119.7,110.4,134,60,87.7,5.8,88.2,86.7,113,62
