Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,16,10,6,62.5%,25-16,61.0%,225-194,53.7%,4-5,44.4%,16,87.3%,22.0%,10.3%,3.0%,63.4%,78.1%,51.9%,68.5%,37.4%,52.3%,1.19,SF (3x)
2025,60,36,24,60.0%,83-66,55.7%,789-727,52.0%,18-12,60.0%,58,83.9%,20.5%,10.1%,3.7%,60.0%,76.9%,51.8%,66.8%,36.5%,51.4%,1.10,W (Doha)
2024,71,43,28,60.6%,106-75,58.6%,988-865,53.3%,15-21,41.7%,70,86.5%,20.5%,10.3%,3.2%,61.8%,76.4%,53.5%,67.6%,37.5%,52.2%,1.16,W (2x)
2023,81,56,25,69.1%,139-78,64.1%,1172-977,54.5%,19-17,52.8%,81,84.2%,24.7%,9.4%,2.4%,61.5%,75.4%,51.3%,66.1%,38.6%,52.1%,1.14,W (2x)
2022,71,51,20,71.8%,118-66,64.1%,975-824,54.2%,15-10,60.0%,71,84.8%,23.5%,10.2%,2.7%,62.3%,76.3%,51.3%,66.9%,38.2%,52.1%,1.15,W (4x)
2021,78,55,23,70.5%,127-67,65.5%,1053-849,55.4%,17-15,53.1%,74,85.9%,25.1%,9.9%,2.5%,60.9%,77.1%,51.9%,67.2%,39.4%,52.9%,1.20,W (2x)
2020,51,41,10,80.4%,94-36,72.3%,724-544,57.1%,11-10,52.4%,51,86.2%,28.7%,11.0%,2.0%,59.6%,79.0%,53.9%,68.8%,40.3%,53.9%,1.29,W (5x)
2019,55,37,18,67.3%,81-54,60.0%,719-629,53.3%,13-13,50.0%,55,81.8%,25.1%,8.2%,4.1%,59.3%,74.4%,50.9%,64.9%,39.6%,51.8%,1.13,W (Moscow)
2018,45,21,24,46.7%,48-56,46.2%,513-514,50.0%,5-13,27.8%,44,76.0%,24.7%,7.3%,6.2%,59.9%,73.5%,44.0%,61.6%,39.1%,50.2%,1.02,F (Doha)
2017,39,21,18,53.8%,56-50,52.8%,504-502,50.1%,8-8,50.0%,39,74.8%,24.3%,5.4%,4.3%,58.5%,69.3%,49.3%,61.0%,38.3%,49.7%,0.98,W (Umag)
2016,8,3,5,37.5%,7-11,38.9%,75-92,44.9%,1-1,50.0%,8,74.1%,17.6%,4.8%,4.4%,58.5%,67.9%,55.1%,62.6%,34.9%,48.8%,0.93,R16 (2x)
2015,21,8,13,38.1%,23-32,41.8%,248-283,46.7%,4-6,40.0%,17,75.4%,19.0%,5.0%,3.8%,62.9%,67.8%,49.7%,61.1%,35.2%,48.2%,0.91,R16 (4x)
2014,2,1,1,50.0%,2-2,50.0%,23-22,51.1%,0-1,0.0%,1,91.7%,0.0%,5.6%,0.0%,63.4%,77.8%,57.7%,70.4%,25.7%,47.6%,0.87,
Career,598,383,215,64.0%,909-609,59.9%,8008-7022,53.3%,130-132,49.6%,585,83.2%,23.6%,9.1%,3.3%,60.8%,75.4%,51.2%,65.9%,38.4%,51.8%,1.12,
