Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Dubai SF,L vs Griekspoor,17% (2/12),0% (0/2),0/0,8% (1/12),0% (0/1),0/0,0/0,3/4,0/0,2/2
2026 Doha QF,W vs Tsitsipas,18% (2/11),100% (2/2),0/0,20% (2/10),100% (2/2),1/1,0/0,0/0,0/0,0/0
2025 Cincinnati R16,W vs Comesana,56% (5/9),100% (5/5),1/1,25% (2/8),50% (1/2),4/4,1/1,0/0,0/0,0/0
2025 Canada QF,L vs Fritz,9% (1/11),100% (1/1),1/2,20% (2/10),0% (0/2),1/1,0/0,1/1,0/0,0/0
2025 Roland Garros R16,L vs Sinner,15% (2/13),0% (0/2),0/3,46% (6/13),17% (1/6),0/0,0/0,1/3,0/0,0/1
2025 Hamburg F,L vs Cobolli,44% (4/9),25% (1/4),0/4,44% (4/9),0% (0/4),0/1,0/0,1/1,0/0,1/1
2025 Madrid R32,L vs Bublik,23% (3/13),100% (3/3),0/2,23% (3/13),33% (1/3),2/2,0/0,2/2,0/0,1/1
2025 Monte Carlo R16,L vs Fils,13% (1/8),100% (1/1),1/4,67% (6/9),17% (1/6),1/1,0/0,0/1,0/0,0/1
2025 Indian Wells R64,L vs Arnaldi,55% (6/11),67% (4/6),1/4,55% (6/11),0% (0/6),1/4,0/0,1/3,0/0,1/2
2025 Doha F,W vs Draper,27% (4/15),75% (3/4),0/1,13% (2/16),50% (1/2),2/2,1/1,0/0,1/1,0/0
2025 Doha QF,W vs De Minaur,50% (7/14),43% (3/7),0/2,29% (4/14),50% (2/4),3/3,1/2,1/1,0/1,0/0
2025 Doha R16,W vs Borges,33% (3/9),67% (2/3),0/0,0% (0/10),- (0/0),2/2,2/2,0/0,1/1,0/0
2025 Doha R32,W vs Bublik,44% (4/9),75% (3/4),1/1,10% (1/10),0% (0/1),3/3,2/2,0/0,1/1,0/0
2025 Rotterdam QF,L vs Hurkacz,13% (2/16),50% (1/2),0/3,33% (5/15),40% (2/5),1/1,0/0,1/1,0/0,1/1
2025 Rotterdam R16,W vs Marozsan,25% (3/12),67% (2/3),1/2,17% (2/12),0% (0/2),2/2,0/1,1/1,0/1,0/0
2025 Rotterdam R32,W vs Zhang,33% (3/9),67% (2/3),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2025 Montpellier SF,L vs Kovacevic,36% (4/11),25% (1/4),0/1,27% (3/11),0% (0/3),1/1,0/0,1/3,0/0,0/1
2025 Montpellier R16,W vs Eubanks,40% (4/10),75% (3/4),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,0/0,0/0
2025 Australian Open R128,L vs Fonseca,24% (4/17),25% (1/4),0/2,25% (4/16),50% (2/4),0/1,0/0,1/1,0/0,0/0
2025 Hong Kong R16,L vs Marozsan,53% (8/15),38% (3/8),0/4,33% (5/15),20% (1/5),2/3,1/1,3/3,0/0,1/1
2026 (2 matches),,17.4%,50.0%,-,13.6%,66.7%,100.0%,-,75.0%,-,100.0%
2025 (18 matches),,32.2%,57.4%,16.7%,27.0%,24.6%,82.9%,84.6%,66.7%,66.7%,55.6%
2024 (41 matches),,33.5%,63.1%,17.7%,22.2%,46.2%,90.2%,95.5%,97.4%,100.0%,100.0%
2023 (45 matches),,35.5%,65.6%,21.3%,25.5%,36.6%,86.9%,86.4%,89.3%,95.5%,83.3%
2022 (38 matches),,33.0%,67.8%,20.5%,26.9%,32.8%,85.1%,82.5%,84.8%,87.5%,75.0%
Career (434 matches),,34.8%,65.9%,21.8%,29.5%,35.5%,82.3%,83.3%,81.0%,83.6%,80.8%
