Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,3,2,1,66.7%,4-2,66.7%,32-25,56.1%,0-1,0.0%,3,71.0%,41.9%,4.1%,6.0%,61.5%,65.7%,46.4%,58.3%,47.6%,53.0%,1.14,QF (W35 Monastir)
2025,5,4,1,80.0%,8-4,66.7%,63-50,55.8%,0-1,0.0%,5,61.8%,50.9%,2.1%,4.4%,62.5%,62.1%,41.7%,54.4%,49.1%,51.8%,1.08,F (W100 Dubai)
2024,3,1,2,33.3%,3-2,60.0%,24-16,60.0%,0-0,-,0,,,,,,,,,,,,R16 (W35 Alaminos-Larnaca)
2023,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-1,0.0%,0,,,,,,,,,,,,R32 (W100 Dubai)
2021,10,7,3,70.0%,14-8,63.6%,115-98,54.0%,0-0,-,10,76.0%,33.0%,1.9%,5.2%,63.6%,68.0%,49.6%,61.3%,41.8%,51.6%,1.08,SF (2x)
2020,12,9,3,75.0%,18-7,72.0%,132-76,63.5%,0-0,-,4,75.0%,47.9%,1.0%,5.0%,65.3%,66.8%,47.1%,60.0%,49.2%,54.5%,1.23,F (W25 Istanbul)
2018,16,8,8,50.0%,17-17,50.0%,156-156,50.0%,1-1,50.0%,6,66.1%,35.5%,2.0%,5.6%,60.7%,65.3%,41.9%,56.1%,44.3%,50.1%,1.01,SF (Limoges)
2017,15,10,5,66.7%,22-11,66.7%,172-132,56.6%,2-3,40.0%,6,62.9%,47.6%,2.1%,5.1%,66.5%,61.1%,38.6%,53.6%,48.7%,51.2%,1.05,W (Sharm El Sheikh $15K)
2015,3,2,1,66.7%,4-0,100.0%,25-16,61.0%,0-0,-,0,,,,,,,,,,,,QF (Hong Kong $10K)
2002,5,5,0,100.0%,10-1,90.9%,65-28,69.9%,0-0,-,0,,,,,,,,,,,,W (Naples FL 50K)
2001,14,9,5,64.3%,19-12,61.3%,164-132,55.4%,2-3,40.0%,0,,,,,,,,,,,,SF (Civitanova 25K)
2000,6,5,1,83.3%,11-0,100.0%,67-40,62.6%,1-0,100.0%,0,,,,,,,,,,,,W (Moscow 10K)
1999,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Tbilisi 25K)
Career,94,62,32,66.0%,130-68,65.7%,1028-794,56.4%,6-10,37.5%,34,69.3%,41.4%,2.1%,5.2%,63.5%,65.0%,44.6%,57.5%,46.1%,51.8%,1.08,
