Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,8,6,2,75.0%,12-6,66.7%,95-75,55.9%,0-2,0.0%,8,65.1%,47.7%,2.8%,5.0%,62.1%,63.4%,43.4%,55.8%,48.6%,52.2%,1.10
Finals,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,44.4%,22.2%,3.9%,5.9%,58.8%,63.3%,28.6%,49.0%,40.3%,44.2%,0.79
Semi-finals,1,1,0,100.0%,2-1,66.7%,18-14,56.3%,0-1,0.0%,1,80.0%,37.5%,3.5%,2.6%,63.2%,69.4%,45.2%,60.5%,43.4%,51.7%,1.10
Quarter-finals,2,1,1,50.0%,2-2,50.0%,21-21,50.0%,0-1,0.0%,2,54.2%,47.8%,0.0%,4.6%,64.0%,58.0%,38.1%,50.9%,49.7%,50.3%,1.01
vs Righties,3,3,0,100.0%,6-1,85.7%,42-24,63.6%,0-1,0.0%,3,77.4%,52.9%,2.7%,4.0%,62.1%,67.6%,47.1%,59.8%,49.0%,54.2%,1.22
