Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2023 US Open R128,L vs Wickmayer,89.9,92.3,5.1,92.7,88.8,102,75,84.5,3.3,82.7,,92,79
2021 US Open R128,L vs Barty,97.8,99.7,3.1,101.3,100.7,108,91,89.5,2.5,91.0,,93,86
2021 Wimbledon R64,L vs Swiatek,96.7,98.3,3.9,100.4,93.7,104,85,88.4,3.0,87.0,,93,83
2018 US Open R64,L vs Sabalenka,90.0,93.4,6.4,95.1,93.1,103,81,81.0,3.5,79.5,83.0,87,73
2018 Wimbledon R128,L vs Kerber,87.4,91.0,6.2,94.3,90.9,103,77,78.0,5.2,81.0,77.3,88,65
2015 Australian Open R64,L vs Williams,91.1,96.7,3.8,,,103,86,82.1,5.6,,,95,71
2014 Wimbledon R32,L vs Diyas,93.2,96.0,3.4,,,102,82,85.9,4.3,,,94,78
2014 Wimbledon R128,W vs Moore,89.1,93.4,4.9,,,102,73,81.4,6.4,,,91,64
2014 Australian Open R128,L vs Dellacqua,91.7,,,,,101,,,,,,,77
2012 Wimbledon R32,L vs Clijsters,88.7,,,,,101,,,,,,,74
2012 Wimbledon R64,W vs Soler Espinosa,92.2,,,,,103,,,,,,,74
2012 Wimbledon R128,W vs Barthel,92.7,,,,,102,,,,,,,72
2012 Australian Open R32,L vs Makarova,89.6,,,,,104,,,,,,,69
2012 Australian Open R64,W vs Hradecka,90.2,,,,,103,,,,,,,70
2012 Australian Open R128,W vs Dulgheru,88.2,,,,,103,,,,,,,64
2011 US Open R16,W vs Lisicki,97.4,103.4,2.9,,,108,94,84.1,7.2,,,95,71
2011 US Open R32,W vs Medina Garrigues,92.2,99.8,8.3,,,110,70,81.6,5.4,,,91,69
2011 US Open R64,W vs Bondarenko,95.2,101.1,4.6,,,109,91,86.2,4.6,,,96,75
2011 US Open R128,W vs Foretz Gacon,96.8,102.6,4.0,,,109,95,88.8,3.1,,,95,83
2011 Wimbledon R32,L vs Pironkova,95.7,98.5,3.6,,,105,90,86.5,2.7,,,91,83
Career (31 matches),,93.0,98.3,4.6,97.0,92.4,110,70,84.8,4.7,84.8,78.4,96,64
