Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2023 Berlin R32,L vs Sabalenka,56.8%,28.0%,9.1%,3/1,2.55,13.2%,51.7%,20.0%,10.3%,2.52,16.7%,71.4%,40.0%,7.1%,2.64,0.0%
2021 Madrid R64,L vs Sabalenka,75.0%,42.9%,10.7%,1/5,2.64,8.1%,76.7%,52.2%,13.3%,2.58,10.3%,79.2%,31.6%,8.3%,2.85,0.0%
2021 St Petersburg SF,L vs Gasparyan,76.2%,56.3%,6.0%,2/3,2.54,35.3%,79.6%,55.8%,5.6%,2.60,46.9%,80.8%,57.1%,7.7%,2.38,5.3%
2020 Doha R64,W vs Hsieh,88.9%,50.0%,3.2%,0/2,2.26,17.8%,88.9%,47.5%,4.4%,2.35,20.6%,88.9%,56.3%,0.0%,1.97,9.1%
2019 St Petersburg SF,L vs Vekic,75.0%,27.3%,9.1%,3/1,2.19,0.0%,72.4%,19.0%,6.9%,2.19,0.0%,92.3%,41.7%,15.4%,2.18,0.0%
2019 St Petersburg QF,W vs Kasatkina,77.9%,58.3%,2.6%,1/1,2.47,3.7%,78.4%,55.0%,2.0%,2.44,5.0%,90.9%,65.0%,4.5%,2.54,0.0%
2019 St Petersburg R16,W vs Goerges,81.6%,40.3%,2.6%,2/0,-,10.0%,73.5%,40.0%,2.9%,-,15.2%,92.5%,40.5%,2.5%,-,0.0%
2018 Moscow QF,L vs Sevastova,78.9%,49.3%,5.3%,2/3,2.29,11.8%,75.4%,44.2%,1.8%,2.28,18.9%,88.9%,56.3%,11.1%,2.30,3.2%
2018 US Open R64,L vs Sabalenka,81.3%,35.4%,5.0%,2/2,2.14,8.1%,78.8%,34.1%,5.8%,1.95,8.0%,96.0%,37.5%,4.0%,2.54,8.3%
2015 Australian Open R64,L vs Williams,69.2%,41.7%,11.5%,4/2,2.30,5.5%,69.7%,43.5%,12.1%,2.36,9.4%,76.5%,38.5%,11.8%,2.23,0.0%
2012 Olympics R16,L vs Williams,43.8%,50.0%,25.0%,5/3,2.32,5.3%,30.4%,57.1%,21.7%,2.26,4.2%,77.8%,42.9%,33.3%,2.41,7.1%
2012 Olympics R64,W vs Arvidsson,64.7%,49.1%,4.7%,2/2,2.31,11.5%,71.4%,46.7%,1.6%,2.29,17.6%,71.4%,60.0%,21.4%,2.34,0.0%
2011 Tokyo F,L vs Radwanska,86.8%,45.7%,0.0%,0/0,2.15,5.1%,82.9%,41.4%,0.0%,2.01,10.0%,100.0%,52.9%,0.0%,2.31,0.0%
2011 Doha F,W vs Wozniacki,85.5%,52.1%,1.2%,1/0,2.67,0.0%,86.4%,45.1%,0.0%,2.60,0.0%,90.9%,70.0%,4.5%,2.78,0.0%
2011 Australian Open SF,L vs Clijsters,81.6%,32.5%,0.0%,0/0,2.59,17.1%,87.5%,25.0%,0.0%,2.39,25.0%,80.0%,50.0%,0.0%,3.02,0.0%
2010 WTA Championships SF,L vs Wozniacki,81.3%,46.2%,9.4%,3/3,2.24,11.6%,78.3%,47.2%,6.5%,2.02,19.2%,94.1%,43.8%,17.6%,2.58,0.0%
2010 Beijing F,L vs Wozniacki,88.5%,39.0%,1.1%,0/1,2.29,6.3%,89.1%,35.1%,0.0%,2.28,8.9%,95.2%,50.0%,4.8%,2.33,0.0%
2010 US Open F,L vs Clijsters,87.5%,26.2%,0.0%,0/0,2.16,16.1%,91.9%,23.5%,0.0%,2.20,20.8%,88.9%,37.5%,0.0%,2.00,0.0%
2010 US Open SF,W vs Wozniacki,82.3%,56.9%,0.0%,0/0,2.24,7.1%,81.0%,55.9%,0.0%,2.11,11.1%,89.5%,58.8%,0.0%,2.48,0.0%
2010 Montreal F,L vs Wozniacki,71.4%,44.4%,1.6%,1/0,2.66,2.9%,65.7%,39.1%,0.0%,2.66,6.7%,88.0%,50.0%,4.0%,2.67,0.0%
Career (33 matches),,77.8%,46.5%,4.7%,47.2%,2.39,8.4%,76.9%,44.0%,3.7%,2.38,12.2%,88.7%,50.9%,7.2%,2.43,0.9%
