Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 US Open R128,L vs Wickmayer,20% (2/10),50% (1/2),0/3,30% (3/10),0% (0/3),1/1,0/0,1/1,0/0,1/1
2023 Berlin R32,L vs Sabalenka,0% (0/9),- (0/0),0/3,50% (4/8),25% (1/4),0/0,0/0,1/1,0/0,0/0
2021 US Open R128,L vs Barty,30% (3/10),67% (2/3),1/4,44% (4/9),0% (0/4),2/2,0/0,1/1,0/0,1/1
2021 Wimbledon R64,L vs Swiatek,25% (2/8),50% (1/2),0/4,63% (5/8),0% (0/5),0/1,0/0,1/2,0/0,1/2
2021 Wimbledon R128,W vs Bouzkova,45% (5/11),100% (5/5),2/3,45% (5/11),40% (2/5),3/5,2/3,0/0,1/1,0/0
2021 Madrid R64,L vs Sabalenka,25% (2/8),50% (1/2),1/5,71% (5/7),0% (0/5),0/1,0/0,0/0,0/0,0/0
2021 St. Petersburg SF,L vs Gasparyan,60% (6/10),67% (4/6),3/5,55% (6/11),0% (0/6),2/4,0/0,2/3,0/0,2/2
2021 Australian Open R128,L vs Rybakina,53% (8/15),50% (4/8),2/3,47% (7/15),29% (2/7),4/4,1/1,0/2,0/0,0/1
2020 Doha R64,W vs Hsieh,40% (4/10),100% (4/4),1/2,20% (2/10),0% (0/2),3/4,2/2,0/0,1/1,0/0
2019 Roland Garros R128,L vs Bolsova,25% (3/12),67% (2/3),0/4,43% (6/14),17% (1/6),1/1,0/0,1/1,0/0,1/1
2019 Roland Garros R128,L vs Bolsova,22% (2/9),50% (1/2),0/4,56% (5/9),20% (1/5),1/1,0/0,1/1,0/0,1/1
2019 Madrid R64,L vs Collins,22% (2/9),100% (2/2),1/5,75% (6/8),17% (1/6),1/2,0/0,1/1,0/0,1/1
2019 Rabat R32,L vs Arruabarrena,50% (6/12),50% (3/6),1/3,58% (7/12),43% (3/7),1/3,0/0,1/2,0/0,1/2
2019 Stuttgart R32,L vs Azarenka,27% (3/11),67% (2/3),1/4,55% (6/11),33% (2/6),2/2,0/0,0/0,0/0,0/0
2019 Budapest R32,L vs Van Uytvanck,33% (4/12),75% (3/4),0/5,58% (7/12),29% (2/7),3/3,0/1,0/0,0/0,0/0
2019 St. Petersburg SF,L vs Vekic,13% (1/8),0% (0/1),0/4,63% (5/8),20% (1/5),0/0,0/0,2/2,0/0,1/1
2019 St. Petersburg QF,W vs Kasatkina,70% (7/10),71% (5/7),1/3,36% (4/11),0% (0/4),2/5,1/3,0/0,0/2,0/0
2019 St. Petersburg R16,W vs Goerges,33% (5/15),100% (5/5),2/4,33% (5/15),20% (1/5),2/3,0/1,1/1,0/1,0/0
2019 St. Petersburg R32,W vs Makarova,33% (3/9),100% (3/3),1/1,30% (3/10),67% (2/3),3/3,2/2,0/0,1/1,0/0
2019 Shenzhen QF,W vs Kudermetova,44% (7/16),71% (5/7),2/2,33% (5/15),40% (2/5),3/4,1/2,0/1,0/0,0/0
2023 (2 matches),,10.5%,50.0%,0.0%,38.9%,14.3%,100.0%,-,100.0%,-,100.0%
2021 (6 matches),,41.9%,65.4%,37.5%,52.5%,12.5%,64.7%,75.0%,50.0%,100.0%,66.7%
2020 (1 matches),,40.0%,100.0%,50.0%,20.0%,0.0%,75.0%,100.0%,-,100.0%,-
2019 (12 matches),,36.7%,74.5%,27.3%,48.2%,27.9%,70.6%,50.0%,70.0%,40.0%,83.3%
2018 (21 matches),,48.8%,72.1%,26.4%,49.8%,23.6%,62.7%,66.7%,69.6%,71.4%,55.6%
Career (138 matches),,47.3%,75.8%,33.9%,43.7%,24.5%,68.0%,70.4%,63.6%,68.4%,60.8%
