Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Miami R32,L vs Fils,3.2,3.0,3.4,30.6%,33.3%,25.0%,50.0%,49.5%,28.0%,-5.5,-11.7,-10.0,-27.8
2026 Miami R128,W vs Fery,3.7,2.9,4.5,55.7%,64.9%,36.4%,66.7%,44.5%,17.1%,21.0,24.1,3.0,3.3
2026 Indian Wells R128,L vs Shapovalov,4.0,4.0,4.0,49.4%,45.7%,42.1%,20.0%,55.0%,17.8%,0.0,0.0,-1.0,-1.1
2026 Dubai R32,L vs Humbert,3.1,3.3,2.9,46.1%,33.3%,50.0%,85.7%,54.9%,26.6%,-5.5,-8.2,2.5,5.3
2026 Doha QF,L vs Rublev,3.4,2.9,3.9,49.4%,45.9%,33.3%,16.7%,51.4%,35.2%,12.0,14.1,5.0,9.4
2026 Doha R16,W vs Medvedev,4.2,4.1,4.3,56.7%,50.0%,50.0%,77.8%,54.7%,38.5%,13.5,13.2,-2.0,-3.6
2026 Rotterdam R32,W vs Rinderknech,3.0,2.5,3.4,51.2%,65.0%,66.7%,100.0%,54.8%,29.8%,7.5,11.9,2.5,6.6
2026 Australian Open R64,L vs Machac,3.2,2.9,3.5,47.8%,63.8%,41.4%,41.7%,41.5%,20.2%,20.0,14.6,-11.0,-7.0
2026 United Cup RR,W vs Mochizuki,3.9,3.2,4.7,51.5%,50.0%,66.7%,54.5%,55.0%,23.5%,3.0,3.2,4.0,6.3
2025 Roland Garros R64,L vs Gigante,4.1,4.0,4.3,46.4%,45.8%,51.3%,50.0%,63.1%,20.7%,3.5,1.4,-11.0,-9.3
2025 Rome R32,L vs Fils,3.6,3.2,4.1,50.0%,46.9%,42.9%,25.0%,48.7%,24.1%,11.0,11.8,-5.0,-5.7
2025 Madrid R32,L vs Musetti,3.8,3.3,4.3,43.0%,53.3%,50.0%,66.7%,57.2%,16.3%,13.5,10.9,-7.0,-9.2
2025 Barcelona R32,W vs Opelka,3.3,3.3,3.2,58.2%,68.2%,75.0%,80.0%,57.9%,13.2%,14.0,20.3,6.5,14.1
2025 Monte Carlo QF,L vs Musetti,4.0,3.6,4.3,45.1%,57.4%,44.4%,46.2%,49.7%,11.1%,9.5,6.4,1.0,0.7
2025 Monte Carlo R32,W vs Thompson,3.5,3.5,3.4,56.2%,52.8%,45.5%,37.5%,53.1%,13.4%,13.5,12.7,1.0,1.3
2025 Indian Wells R16,L vs Rune,4.4,3.9,4.9,43.3%,48.3%,44.4%,33.3%,54.0%,16.1%,11.0,10.9,1.0,1.3
2025 Indian Wells R64,W vs Seyboth Wild,4.0,3.8,4.2,54.7%,58.8%,50.0%,75.0%,59.5%,24.7%,19.0,18.1,-0.5,-0.9
2025 Dubai F,W vs Auger Aliassime,3.6,3.4,3.9,52.7%,64.0%,66.7%,28.6%,54.7%,27.4%,8.0,9.6,0.0,0.0
2025 Dubai SF,W vs Griekspoor,3.6,3.6,3.5,53.3%,56.0%,57.1%,62.5%,50.3%,15.8%,17.5,24.6,5.5,8.9
2025 Dubai QF,W vs Berrettini,3.3,3.3,3.2,47.6%,43.2%,55.6%,25.0%,54.9%,28.7%,7.0,6.9,-0.5,-0.9
Career (251 matches),,3.9,3.7,4.2,51.4%,49.6%,47.6%,50.8%,53.5%,22.3%,9.7,7.5,-1.7,-1.9
