Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2024 ITF Dallas R16,L vs Stoiana,10.4%,13.4%,42.9%,14.6%,16.7%,41.5%,22.2%,57.1%,25.0%,0.0%,6.7%,46.7%,0.0%,66.7%,33.3%,-119
2024 ITF Dallas R32,W vs Sakatsume,19.6%,23.5%,67.5%,21.1%,23.7%,70.0%,13.3%,69.6%,-,16.7%,25.0%,60.0%,0.0%,50.0%,-,-11
Career (2 matches),,14.4%,17.8%,53.1%,17.4%,19.8%,53.5%,19.0%,63.6%,25.0%,7.4%,14.8%,52.0%,0.0%,61.1%,33.3%,-47
