Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,39,24,15,61.5%,49-38,56.3%,414-371,52.7%,6-5,54.5%,39,65.6%,39.4%,2.1%,3.0%,62.0%,60.2%,50.5%,56.5%,45.3%,50.8%,1.04,W (W50 Troisdorf)
2024,8,4,4,50.0%,9-9,50.0%,80-88,47.6%,1-2,33.3%,0,,,,,,,,,,,,QF (W50 Meerbusch)
2023,7,2,5,28.6%,5-9,35.7%,54-66,45.0%,0-0,-,0,,,,,,,,,,,,R16 (2x)
2022,12,8,4,66.7%,15-13,53.6%,129-133,49.2%,2-0,100.0%,0,,,,,,,,,,,,SF (W25 Orlando FL)
2021,7,2,5,28.6%,4-11,26.7%,53-82,39.3%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
Career,73,40,33,54.8%,82-80,50.6%,730-740,49.7%,10-7,58.8%,39,65.6%,39.4%,2.1%,3.0%,62.0%,60.2%,50.5%,56.5%,45.3%,50.8%,1.04,
