Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Angers 125 R32,L vs Podrez,18% (2/11),0% (0/7),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2025 Tokyo R32,L vs Cristian,33% (4/12),100% (1/1),0/0,0/0,50% (4/8),1/3,0/1,- (0/0),- (0/0)
2025 W75 Bratislava R16,L vs Pohankova,50% (3/6),50% (4/8),0/0,0/0,50% (6/12),3/5,0/1,- (0/0),- (0/0)
2024 W100 Les Franqueses del Valles (Barcelona) F,L vs Zakharova,60% (3/5),50% (1/2),0/0,0/0,0% (0/5),3/5,1/2,- (0/0),- (0/0)
2024 W50 Pretoria R16,W vs Berecoechea,100% (5/5),58% (7/12),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2022 Andorra 125 R16,L vs Lisicki,50% (2/4),17% (1/6),0/0,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2019 W15 Manacor R32,L vs Vicens Mas,38% (6/16),56% (9/16),1/1,0/0,50% (8/16),2/4,1/2,0% (0/4),25% (1/4)
2019 W15 Manacor R32,L vs Lairon Navarro,33% (1/3),29% (2/7),0/0,0/0,54% (7/13),0/2,0/1,- (0/0),- (0/0)
2025 (3 matches),,31.0%,31.3%,-,-,46.4%,40.0%,0.0%,-,-
2024 (2 matches),,80.0%,57.1%,100.0%,100.0%,33.3%,60.0%,50.0%,-,-
2022 (1 matches),,50.0%,16.7%,-,-,54.5%,0.0%,0.0%,-,-
2019 (2 matches),,36.8%,47.8%,100.0%,-,51.7%,33.3%,33.3%,0.0%,25.0%
Career (8 matches),,41.9%,42.4%,100.0%,100.0%,48.1%,39.1%,22.2%,0.0%,25.0%
