Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Angers 125 R32,L vs Podrez,0.88,0.59,38.0,2.2,0.0%,55.2%,0.0%,41.4%,35.7%,33.3%
2025 Tokyo R32,L vs Cristian,0.84,0.59,41.3,2.1,5.9%,58.8%,3.3%,46.7%,37.0%,28.0%
2025 W75 Bratislava R16,L vs Pohankova,0.90,0.72,53.6,2.1,0.0%,51.7%,0.0%,35.7%,36.8%,52.8%
2024 W100 Les Franqueses del Valles (Barcelona) F,L vs Zakharova,0.86,0.46,33.4,2.2,4.2%,50.0%,5.0%,35.0%,28.0%,33.3%
2024 W50 Pretoria R16,W vs Berecoechea,1.15,2.13,32.8,2.0,9.5%,61.9%,5.0%,60.0%,77.3%,66.7%
2022 Andorra 125 R16,L vs Lisicki,1.09,0.66,51.6,2.0,0.0%,40.0%,0.0%,45.8%,25.8%,43.3%
2019 W15 Manacor R32,L vs Vicens Mas,0.99,0.92,81.6,8.2,-,50.9%,-,41.2%,49.2%,50.9%
2019 W15 Manacor R32,L vs Lairon Navarro,1.02,0.69,47.0,2.0,0.0%,40.0%,0.0%,33.3%,29.0%,56.7%
2025 (3 matches),,0.88,0.65,44.8,2.1,2.2%,55.4%,1.1%,41.4%,36.6%,39.8%
2024 (2 matches),,1.00,1.03,33.1,2.1,6.7%,55.6%,5.0%,47.5%,51.1%,48.9%
2022 (1 matches),,1.09,0.66,51.6,2.0,0.0%,40.0%,0.0%,45.8%,25.8%,43.3%
2019 (2 matches),,0.99,0.83,70.0,3.2,0.0%,47.4%,0.0%,38.7%,42.4%,53.0%
Career (8 matches),,0.96,0.78,51.9,2.3,2.1%,51.2%,1.3%,42.0%,39.9%,46.3%
