Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,9,5,4,55.6%,4,2,2,50.0%,2020,2024,R16,9,1.13,13.1%,2.9%,64.2%,76.8%,52.3%,68.1%,36.0%,68.9%,38.9%
Roland Garros,3,Clay,6,2,4,33.3%,1,0,1,0.0%,2020,2024,R128,6,0.91,6.3%,4.9%,54.0%,63.9%,46.4%,55.8%,40.3%,60.9%,50.0%
Wimbledon,1,Grass,2,1,1,50.0%,2,1,1,50.0%,2023,2023,R64,2,0.82,7.6%,4.5%,56.6%,75.0%,53.5%,65.7%,28.3%,61.5%,42.9%
US Open,7,Hard,13,6,7,46.2%,3,1,2,33.3%,2017,2024,R32,12,1.06,12.2%,5.9%,58.5%,75.6%,47.0%,63.7%,38.4%,57.1%,39.8%
Delray Beach,3,Hard,4,1,3,25.0%,1,0,1,0.0%,2022,2025,R16,4,0.96,11.7%,5.1%,55.1%,79.6%,45.5%,64.3%,34.1%,50.0%,45.5%
Cincinnati Masters,6,Hard,9,3,6,33.3%,4,2,2,50.0%,2018,2024,R64,9,0.88,10.8%,5.7%,53.4%,71.6%,46.3%,59.8%,35.6%,50.0%,51.2%
Washington,4,Hard,11,7,4,63.6%,6,2,4,33.3%,2021,2024,QF,11,1.09,13.1%,3.7%,59.2%,74.7%,51.0%,65.1%,38.0%,65.3%,38.8%
Atlanta,4,Hard,9,4,5,44.4%,3,3,0,100.0%,2021,2024,SF,9,0.98,13.2%,3.6%,56.6%,74.8%,59.6%,68.2%,31.1%,40.0%,34.3%
Rome Masters,2,Clay,6,3,3,50.0%,2,1,1,50.0%,2023,2024,R32,6,1.01,5.4%,3.9%,55.3%,73.8%,52.7%,64.4%,35.9%,58.8%,54.5%
Houston,3,Clay,7,4,3,57.1%,0,0,0,-,2022,2024,QF,7,0.97,8.2%,3.0%,62.8%,70.6%,51.0%,63.3%,35.7%,53.1%,41.2%
