Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Roland Garros R128,L vs Alcaraz,4.5,4.6,4.3,35.4%,37.5%,33.3%,25.0%,50.2%,4.9%,-8.0,-6.7,-4.0,-3.4
2023 Shanghai R16,L vs Humbert,3.2,3.0,3.4,26.9%,26.7%,14.3%,50.0%,58.2%,5.3%,-7.5,-17.0,-3.5,-9.7
2023 Rome R64,W vs Hurkacz,4.3,5.3,3.1,50.7%,64.7%,50.0%,69.2%,57.1%,6.4%,17.5,17.2,-4.0,-5.6
2023 Australian Open R16,L vs Shelton,3.3,3.4,3.2,45.9%,46.7%,50.0%,50.0%,62.3%,16.3%,21.5,9.2,-12.5,-10.3
2022 Florence F,L vs Auger Aliassime,4.2,4.9,3.1,45.2%,46.4%,50.0%,42.9%,57.3%,10.6%,2.5,2.2,6.0,8.0
2022 Florence SF,W vs Ymer,5.0,4.6,5.4,53.8%,48.5%,0.0%,66.7%,53.8%,10.8%,6.0,4.5,-5.0,-4.7
2022 US Open R32,L vs Kyrgios,3.4,3.9,3.0,42.9%,48.4%,70.0%,38.5%,54.8%,16.0%,9.0,8.0,-5.0,-6.0
2022 Winston Salem R64,L vs Thiem,3.5,3.9,3.2,45.6%,43.1%,56.5%,77.8%,62.5%,10.2%,6.0,3.1,-9.5,-9.0
2022 Houston R16,L vs Brouwer,4.6,4.8,4.4,41.5%,50.0%,21.4%,18.2%,45.5%,1.7%,2.0,2.1,-12.0,-10.9
2022 Miami R128,W vs Altmaier,3.6,3.8,3.4,51.5%,62.5%,64.3%,60.0%,70.5%,4.5%,15.5,15.2,2.0,4.8
2022 Australian Open Q1,L vs Stakhovsky,3.2,3.5,2.9,53.2%,75.0%,25.0%,33.3%,63.8%,3.9%,9.0,10.1,4.5,9.8
2020 US Open R32,L vs Medvedev,3.7,4.0,3.3,44.4%,32.5%,41.2%,40.0%,57.4%,4.0%,-15.0,-11.8,-5.5,-5.7
2019 Champaign CH F,W vs Korda,3.6,3.6,3.7,52.0%,35.6%,53.8%,57.1%,56.4%,14.5%,4.0,2.1,7.5,5.9
Career (13 matches),,3.8,4.0,3.5,46.1%,46.1%,45.4%,49.0%,57.5%,9.4%,4.8,3.8,-3.2,-3.6
