Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Roland Garros R128,L vs Alcaraz,67% (2/3),29% (2/7),0/0,0/0,36% (5/14),2/5,1/2,- (0/0),- (0/0)
2023 Shanghai R16,L vs Humbert,60% (3/5),- (0/0),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2023 US Open R128,L vs Zhang,82% (18/22),33% (7/21),2/2,0/0,63% (15/24),6/9,0/1,50% (3/6),67% (4/6)
2023 Wimbledon R64,L vs Bublik,57% (8/14),100% (1/1),0/0,0/0,44% (4/9),0/3,0/1,67% (4/6),17% (1/6)
2023 Wimbledon R128,W vs Couacaud,77% (17/22),33% (2/6),3/3,1/1,100% (4/4),0/0,0/0,83% (5/6),40% (2/5)
2023 Rome R64,W vs Hurkacz,63% (10/16),100% (2/2),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2023 Australian Open R16,L vs Shelton,76% (22/29),0% (0/2),2/3,0/0,56% (5/9),4/7,0/1,82% (14/17),24% (4/17)
2022 Florence F,L vs Auger Aliassime,64% (7/11),100% (1/1),0/0,0/0,75% (9/12),0/2,0/1,- (0/0),- (0/0)
2022 Florence SF,W vs Ymer,54% (7/13),71% (5/7),2/4,1/2,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2022 US Open R32,L vs Kyrgios,69% (9/13),0% (0/7),0/0,0/0,55% (6/11),2/5,1/2,- (0/0),- (0/0)
2022 US Open R64,W vs Tabilo,53% (16/30),39% (7/18),3/5,1/1,62% (8/13),1/2,0/0,- (0/0),- (0/0)
2022 US Open R128,W vs Bautista Agut,75% (15/20),38% (3/8),3/3,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2022 Winston-Salem R64,L vs Thiem,64% (14/22),33% (3/9),1/5,0/2,33% (2/6),0/2,0/1,69% (9/13),31% (4/13)
2022 Houston R16,L vs Brouwer,33% (2/6),0% (0/3),0/0,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2022 Miami R128,W vs Altmaier,82% (9/11),60% (3/5),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2020 US Open R32,L vs Medvedev,43% (6/14),50% (2/4),0/0,0/0,30% (3/10),1/4,0/1,- (0/0),- (0/0)
2020 US Open R64,W vs Carballes Baena,79% (11/14),64% (7/11),3/5,1/2,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2020 US Open R128,W vs Pella,65% (13/20),71% (5/7),3/3,1/1,50% (3/6),2/3,0/0,- (0/0),- (0/0)
2019 Champaign-Urbana CH F,W vs Korda,78% (14/18),33% (4/12),2/3,1/1,57% (4/7),2/3,1/1,67% (8/12),25% (3/12)
2019 Drummondville CH R16,L vs Maden,54% (7/13),38% (3/8),0/0,0/0,69% (9/13),1/3,0/1,80% (4/5),0% (0/6)
2024 (1 matches),,66.7%,28.6%,-,-,35.7%,40.0%,50.0%,-,-
2023 (6 matches),,72.2%,37.5%,81.8%,100.0%,57.7%,47.6%,0.0%,74.3%,32.4%
2022 (8 matches),,62.7%,37.9%,57.9%,57.1%,60.0%,28.6%,33.3%,69.2%,30.8%
2020 (3 matches),,62.5%,63.6%,75.0%,66.7%,47.8%,42.9%,0.0%,-,-
2019 (14 matches),,72.1%,41.5%,57.1%,64.7%,69.0%,55.0%,62.5%,67.6%,30.3%
Career (34 matches),,68.8%,40.4%,60.5%,62.5%,58.9%,43.5%,36.4%,71.6%,31.4%
