Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2023 US Open R128,L vs Zhang,100.4,106.0,11.7,112.1,97.6,135,81,90.4,9.1,95.2,90.0,131,72
2022 US Open R32,L vs Kyrgios,111.2,117.0,13.7,122.2,115.3,135,64,98.6,6.0,102.3,96.0,109,85
2022 US Open R64,W vs Tabilo,106.4,112.7,12.3,115.9,108.6,133,80,93.5,7.4,94.3,91.0,110,72
2022 US Open R128,W vs Bautista Agut,103.1,109.1,12.5,111.0,103.2,129,85,90.4,9.7,95.3,89.7,111,71
2020 US Open R32,L vs Medvedev,102.5,111.5,12.9,113.1,111.4,136,76,90.8,7.4,97.3,92.8,105,78
Career (5 matches),,104.2,110.6,12.4,114.3,104.8,136,64,92.3,8.1,96.6,91.1,131,71
