Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 Roland Garros R128,L vs Alcaraz,6.1%,75.0%,5.3%,71.4%,9.6%,9.4%,5.3%,3.7%,25.0%,0.8%,0.0%,-26,-58
2023 Shanghai R16,L vs Humbert,0.0%,-,1.3%,100.0%,10.0%,18.8%,0.0%,4.3%,0.0%,0.0%,-,-26,-38
2023 Rome R64,W vs Hurkacz,0.0%,-,11.9%,76.9%,15.2%,26.7%,0.0%,0.0%,0.0%,0.0%,-,-77,-47
2023 Australian Open R16,L vs Shelton,0.0%,-,9.1%,72.4%,21.5%,25.0%,9.1%,2.6%,0.0%,1.3%,40.0%,51,38
2022 Florence F,L vs Auger Aliassime,0.0%,-,9.8%,58.3%,13.9%,10.3%,0.0%,6.6%,57.1%,1.5%,0.0%,-27,-33
2022 Florence SF,W vs Ymer,1.8%,0.0%,14.4%,61.1%,12.6%,17.1%,8.3%,3.8%,14.3%,1.5%,25.0%,-54,-6
2022 US Open R32,L vs Kyrgios,0.0%,-,9.6%,56.3%,16.3%,24.0%,0.0%,3.2%,0.0%,0.5%,0.0%,17,-45
2022 Winston Salem R64,L vs Thiem,2.8%,100.0%,10.4%,62.5%,11.0%,16.4%,8.8%,1.6%,14.3%,0.6%,50.0%,-2,-1
2022 Houston R16,L vs Brouwer,0.0%,-,5.8%,33.3%,10.7%,13.0%,0.0%,2.7%,25.0%,0.0%,-,12,32
2022 Miami R128,W vs Altmaier,0.0%,-,16.2%,83.3%,23.8%,23.5%,22.2%,12.1%,33.3%,0.0%,-,118,67
2022 Australian Open Q1,L vs Stakhovsky,1.8%,0.0%,13.6%,62.5%,24.2%,14.3%,33.3%,21.7%,50.0%,0.0%,-,105,97
2020 US Open R32,L vs Medvedev,9.3%,75.0%,18.7%,74.2%,8.5%,8.0%,0.0%,1.4%,0.0%,2.1%,80.0%,87,64
2019 Champaign CH F,W vs Korda,0.0%,-,9.3%,72.7%,15.9%,23.6%,16.7%,7.4%,20.0%,0.6%,0.0%,37,51
Career (13 matches),,1.8%,70.6%,10.6%,68.1%,15.0%,18.4%,9.3%,4.4%,17.2%,0.8%,33.3%,17,12
