Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Roland Garros R128,L vs Alcaraz,0.92,0.47,22.8,2.5,0.0%,42.9%,0.0%,32.3%,28.6%,34.4%
2023 Shanghai R16,L vs Humbert,1.06,0.16,26.0,2.0,0.0%,47.6%,0.0%,35.0%,5.3%,12.5%
2023 US Open R128,L vs Zhang,0.86,0.89,48.0,3.1,11.6%,62.8%,7.4%,60.5%,35.6%,43.6%
2023 Wimbledon R64,L vs Bublik,1.08,0.57,37.4,2.1,4.3%,53.2%,4.7%,60.5%,29.3%,15.2%
2023 Wimbledon R128,W vs Couacaud,1.18,1.43,33.4,2.2,16.4%,74.5%,3.8%,71.7%,26.4%,39.1%
2023 Rome R64,W vs Hurkacz,1.40,1.85,38.1,2.1,3.3%,76.7%,3.7%,70.4%,25.0%,45.8%
2023 Australian Open R16,L vs Shelton,1.03,0.77,49.5,6.8,11.8%,75.3%,11.7%,64.9%,18.1%,26.7%
2022 Florence F,L vs Auger Aliassime,0.86,0.58,40.4,2.1,0.0%,52.8%,8.6%,62.9%,24.1%,34.8%
2022 Florence SF,W vs Ymer,1.37,1.48,52.5,2.3,17.6%,61.8%,9.7%,54.8%,48.4%,41.4%
2022 US Open R32,L vs Kyrgios,0.73,0.56,25.4,2.1,7.1%,66.7%,7.9%,57.9%,28.9%,29.3%
2022 US Open R64,W vs Tabilo,0.96,1.16,49.1,5.7,14.5%,65.2%,16.1%,61.3%,46.4%,42.4%
2022 US Open R128,W vs Bautista Agut,1.12,1.69,30.4,2.3,17.0%,72.3%,14.3%,78.6%,40.8%,33.3%
2022 Winston-Salem R64,L vs Thiem,1.01,0.87,79.7,8.6,3.3%,70.0%,5.6%,55.6%,27.4%,37.0%
2022 Houston R16,L vs Brouwer,0.81,0.50,33.7,2.1,7.7%,42.3%,13.6%,40.9%,32.1%,39.3%
2022 Miami R128,W vs Altmaier,1.16,1.61,51.0,2.6,0.0%,65.5%,14.3%,78.6%,42.9%,34.6%
2020 US Open R32,L vs Medvedev,0.92,0.58,25.9,2.1,2.2%,55.6%,4.5%,40.9%,30.0%,35.1%
2020 US Open R64,W vs Carballes Baena,1.23,1.80,23.4,2.0,22.5%,67.5%,11.1%,66.7%,47.9%,48.8%
2020 US Open R128,W vs Pella,1.30,1.42,33.5,2.1,9.8%,62.7%,17.0%,63.8%,39.2%,41.3%
2019 Champaign-Urbana CH F,W vs Korda,1.12,1.11,97.2,9.7,5.1%,67.8%,5.5%,60.0%,35.9%,35.6%
2019 Drummondville CH R16,L vs Maden,0.97,0.78,62.5,2.4,9.5%,59.5%,5.6%,55.6%,40.0%,27.8%
2024 (1 matches),,0.92,0.47,22.8,2.5,0.0%,42.9%,0.0%,32.3%,28.6%,34.4%
2023 (6 matches),,1.05,0.89,42.3,2.5,9.9%,67.0%,6.6%,62.8%,26.2%,33.7%
2022 (8 matches),,1.00,0.99,47.4,2.7,9.0%,63.8%,11.2%,61.9%,36.7%,36.9%
2020 (3 matches),,1.16,1.17,27.9,2.1,11.0%,61.8%,11.0%,56.7%,39.6%,42.1%
2019 (14 matches),,1.08,1.35,61.0,2.6,13.2%,69.6%,12.4%,64.6%,38.4%,44.4%
Career (34 matches),,1.05,1.09,49.3,2.5,11.1%,65.8%,10.3%,61.9%,35.4%,39.7%
