Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 Nottingham R32,W vs Mchale,70% (16/23),27% (3/11),2/5,1/2,83% (5/6),1/2,0/0,63% (5/8),25% (2/8)
2021 Nottingham R64,W vs Jones,71% (10/14),60% (6/10),2/4,1/3,56% (5/9),2/3,0/0,- (0/0),- (0/0)
2019 W60 Hechingen R32,W vs Kordolaimi,64% (7/11),38% (5/13),2/5,1/2,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2019 W25 Bad Saulgau QF,L vs Stokke,43% (9/21),25% (1/4),0/1,0/0,50% (2/4),5/7,2/3,56% (5/9),33% (3/9)
2019 W100 Contrexeville QF,L vs Trevisan,50% (11/22),20% (4/20),1/3,0/2,60% (6/10),1/3,1/2,57% (4/7),29% (2/7)
2019 W25 Stuttgart Vaihingen R16,L vs Detiuc,80% (4/5),- (0/0),0/0,0/0,60% (6/10),1/3,1/2,- (0/0),- (0/0)
2019 W25 Obidos QF,L vs Zanevska,60% (3/5),25% (1/4),0/0,0/0,44% (4/9),2/4,2/3,- (0/0),- (0/0)
2019 W25 Obidos R16,W vs Adler,56% (9/16),38% (3/8),2/4,1/3,83% (5/6),0/0,0/0,75% (3/4),100% (4/4)
2019 W25 Obidos R32,W vs Cabeza Candela,60% (9/15),33% (5/15),2/7,1/1,56% (5/9),0/1,0/0,- (0/0),- (0/0)
2019 W60 Croissy Beaubourg R16,L vs Georges,91% (10/11),40% (2/5),1/1,0/0,40% (2/5),1/3,1/2,- (0/0),- (0/0)
2019 W60 Croissy Beaubourg R32,W vs Shinikova,73% (8/11),50% (4/8),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 Budapest R32,L vs Vondrousova,67% (4/6),50% (2/4),0/0,0/0,44% (4/9),1/3,1/2,57% (4/7),29% (2/7)
2019 Fed Cup RR,W vs Doi,57% (12/21),100% (4/4),2/3,1/1,67% (6/9),1/2,1/1,50% (2/4),100% (5/5)
2019 W60 Launceston R16,L vs Chang,82% (9/11),25% (1/4),0/0,0/0,67% (4/6),2/4,0/1,50% (3/6),33% (2/6)
2019 W60 Launceston R32,W vs Fourlis,47% (8/17),27% (4/15),2/12,1/6,78% (7/9),0/0,0/0,- (0/0),- (0/0)
2019 W60 Burnie QF,L vs Sorribes Tormo,40% (2/5),0% (0/1),0/0,0/0,62% (8/13),0/2,0/1,- (0/0),- (0/0)
2019 W60 Burnie R16,W vs Hives,65% (11/17),60% (6/10),2/2,1/1,44% (4/9),6/7,2/2,33% (2/6),83% (5/6)
2019 W60 Burnie R32,W vs Haddad Maia,69% (9/13),38% (3/8),2/3,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2018 Limoges R32,L vs Zvonareva,46% (6/13),100% (1/1),0/0,0/0,70% (7/10),3/5,2/3,- (0/0),- (0/0)
2018 Quebec City R16,L vs Marino,56% (9/16),43% (3/7),1/1,0/0,50% (6/12),0/2,0/1,80% (4/5),60% (3/5)
2021 (2 matches),,70.3%,42.9%,44.4%,40.0%,66.7%,60.0%,-,62.5%,25.0%
2019 (16 matches),,60.4%,36.6%,41.9%,44.4%,59.2%,51.3%,57.9%,53.5%,52.3%
2018 (10 matches),,59.8%,44.4%,83.3%,100.0%,54.9%,51.4%,57.9%,80.0%,60.0%
2017 (44 matches),,60.1%,44.3%,55.0%,50.8%,60.3%,54.9%,47.8%,54.0%,38.3%
2016 (24 matches),,58.5%,50.5%,56.3%,61.5%,59.0%,48.9%,20.0%,43.8%,50.0%
Career (108 matches),,60.3%,44.1%,53.8%,52.8%,58.4%,50.0%,46.8%,56.3%,44.0%
