Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 Nottingham R32,W vs Mchale,35% (6/17),50% (3/6),0/1,18% (3/17),67% (2/3),1/1,0/1,2/2,0/1,0/0
2021 Nottingham R64,W vs Jones,40% (6/15),100% (6/6),1/3,29% (4/14),0% (0/4),2/4,0/1,0/1,0/0,0/0
2019 W60 Hechingen R32,W vs Kordolaimi,80% (8/10),63% (5/8),0/2,44% (4/9),50% (2/4),4/4,1/2,0/0,0/0,0/0
2019 W25 Bad Saulgau QF,L vs Stokke,27% (3/11),33% (1/3),1/2,27% (3/11),33% (1/3),1/1,0/0,3/3,0/0,1/1
2019 W100 Contrexeville QF,L vs Trevisan,47% (8/17),50% (4/8),0/2,39% (7/18),43% (3/7),2/3,1/1,3/5,0/0,2/2
2019 W25 Stuttgart Vaihingen R16,L vs Detiuc,0% (0/8),- (0/0),0/3,63% (5/8),20% (1/5),0/0,0/0,1/2,0/0,0/1
2019 W25 Obidos QF,L vs Zanevska,13% (1/8),100% (1/1),0/4,88% (7/8),29% (2/7),1/1,0/0,1/2,0/0,1/1
2019 W25 Obidos R16,W vs Adler,40% (4/10),75% (3/4),0/1,40% (4/10),75% (3/4),3/3,1/2,1/1,0/1,0/0
2019 W25 Obidos R32,W vs Cabeza Candela,58% (7/12),71% (5/7),2/4,46% (6/13),33% (2/6),4/4,1/2,1/1,1/1,0/0
2019 W60 Croissy Beaubourg R16,L vs Georges,31% (4/13),50% (2/4),0/2,23% (3/13),0% (0/3),2/2,1/1,1/2,0/0,0/1
2019 W60 Croissy Beaubourg R32,W vs Shinikova,50% (5/10),80% (4/5),0/2,30% (3/10),33% (1/3),4/4,2/2,0/0,1/1,0/0
2019 Budapest R32,L vs Vondrousova,33% (3/9),67% (2/3),1/5,56% (5/9),0% (0/5),2/2,0/0,0/0,0/0,0/0
2019 Fed Cup RR,W vs Doi,27% (4/15),100% (4/4),1/2,40% (6/15),50% (3/6),3/4,1/1,2/3,0/0,2/2
2019 W60 Launceston R16,L vs Chang,18% (2/11),50% (1/2),0/2,36% (4/11),50% (2/4),1/1,0/0,2/2,0/0,1/1
2019 W60 Launceston R32,W vs Fourlis,56% (5/9),80% (4/5),0/2,40% (4/10),50% (2/4),2/4,2/2,0/0,1/1,0/0
2019 W60 Burnie QF,L vs Sorribes Tormo,14% (1/7),0% (0/1),0/5,71% (5/7),0% (0/5),0/0,0/0,1/1,0/0,1/1
2019 W60 Burnie R16,W vs Hives,38% (6/16),100% (6/6),2/4,44% (7/16),29% (2/7),3/6,1/1,3/4,0/0,2/2
2019 W60 Burnie R32,W vs Haddad Maia,50% (4/8),75% (3/4),0/0,22% (2/9),100% (2/2),3/3,2/2,0/0,1/1,0/0
2018 Limoges R32,L vs Zvonareva,10% (1/10),100% (1/1),0/2,78% (7/9),57% (4/7),1/1,0/0,0/1,0/0,0/0
2018 Quebec City R16,L vs Marino,27% (4/15),75% (3/4),2/6,47% (7/15),14% (1/7),3/3,0/0,2/2,0/0,0/0
2021 (2 matches),,37.5%,75.0%,25.0%,22.6%,28.6%,60.0%,0.0%,66.7%,0.0%,-
2019 (16 matches),,37.4%,69.2%,16.7%,42.4%,34.7%,83.3%,81.3%,73.1%,80.0%,83.3%
2018 (10 matches),,25.5%,64.0%,9.7%,52.0%,27.5%,86.7%,100.0%,50.0%,100.0%,25.0%
2017 (44 matches),,53.5%,77.0%,40.9%,37.9%,31.3%,74.3%,79.6%,65.1%,73.1%,45.5%
2016 (24 matches),,50.6%,76.1%,30.3%,40.7%,28.6%,79.3%,75.0%,62.5%,55.6%,42.9%
Career (108 matches),,46.6%,74.4%,30.6%,40.2%,29.4%,75.6%,76.6%,63.1%,66.0%,53.8%
