Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2021 Nottingham R32,W vs Mchale,32.5%,42.7%,51.9%,41.6%,53.2%,62.2%,62.9%,14.3%,0.0%,15.0%,22.5%,38.2%,37.5%,4.2%,0.0%,-104
2021 Nottingham R64,W vs Jones,41.3%,47.5%,37.2%,52.9%,62.7%,45.8%,82.6%,25.0%,20.0%,24.0%,24.0%,26.3%,30.0%,6.7%,0.0%,62
2019 Budapest R32,L vs Vondrousova,24.6%,36.9%,40.4%,36.4%,54.5%,47.6%,57.1%,57.9%,50.0%,13.3%,20.0%,34.6%,93.3%,26.7%,33.3%,-28
2016 ITF Sharm El Sheikh R32,L vs Bogdan,37.1%,46.8%,47.2%,40.6%,53.1%,42.1%,53.8%,42.1%,0.0%,37.0%,44.4%,52.9%,61.5%,28.6%,0.0%,17
Career (4 matches),,34.0%,43.5%,45.4%,43.5%,56.0%,52.3%,65.9%,29.6%,21.4%,21.3%,27.0%,37.5%,57.4%,14.7%,12.5%,-21
