Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Alize Cornet [FRA],3,6,33.3%,2,1,1,50.0%,2006,2017,8,0.84,1.4%,2.6%,57.8%,59.1%,40.0%,51.0%,41.4%,49.3%,40.7%
8,Tatjana Maria [GER],5,3,62.5%,3,2,1,66.7%,2005,2018,2,1.22,1.1%,2.2%,59.6%,63.2%,55.6%,60.1%,48.7%,60.0%,54.5%
8,Dominika Cibulkova [SVK],2,6,25.0%,1,0,1,0.0%,2009,2018,8,0.72,8.5%,3.6%,57.4%,58.2%,38.9%,50.0%,36.0%,48.6%,48.4%
8,Monica Niculescu [ROU],5,3,62.5%,1,0,1,0.0%,2013,2018,8,1.00,2.6%,1.7%,63.8%,59.1%,47.6%,55.0%,45.2%,52.1%,54.8%
7,Garbine Muguruza [ESP],3,4,42.9%,0,0,0,-,2013,2019,7,0.92,5.0%,2.6%,60.6%,61.2%,48.1%,56.0%,40.4%,59.0%,50.0%
7,Barbora Strycova [CZE],4,3,57.1%,4,1,3,25.0%,2006,2018,4,0.92,3.0%,2.7%,59.9%,64.9%,48.9%,58.5%,38.2%,62.9%,35.3%
7,Magdalena Rybarikova [SVK],3,4,42.9%,2,1,1,50.0%,2005,2018,5,0.94,4.6%,3.0%,58.6%,66.5%,50.0%,59.7%,38.0%,50.0%,33.3%
7,Francesca Schiavone [ITA],5,2,71.4%,3,3,0,100.0%,2006,2016,6,1.06,3.5%,2.9%,60.2%,65.9%,47.6%,58.6%,44.1%,57.4%,48.1%
6,Simona Halep [ROU],0,6,0.0%,0,0,0,-,2010,2022,6,0.72,0.5%,3.5%,51.8%,51.3%,39.3%,45.5%,39.2%,49.3%,40.5%
6,Johanna Konta [GBR],1,5,16.7%,1,0,1,0.0%,2011,2020,4,0.71,3.2%,3.2%,57.3%,60.9%,49.2%,55.9%,31.3%,60.0%,46.2%
6,Kiki Bertens [NED],4,2,66.7%,5,3,2,60.0%,2010,2018,4,0.99,2.3%,4.0%,62.0%,61.2%,47.0%,55.8%,43.8%,52.5%,43.2%
6,Elena Vesnina [RUS],1,5,16.7%,2,0,2,0.0%,2005,2017,4,0.86,3.8%,5.8%,54.8%,59.4%,45.5%,53.1%,40.5%,44.1%,32.4%
6,Andrea Petkovic [GER],2,4,33.3%,5,4,1,80.0%,2007,2015,3,0.94,2.9%,3.5%,57.5%,63.1%,47.9%,56.6%,40.8%,46.9%,42.9%
6,Sandra Zahlavova [CZE],4,2,66.7%,2,0,2,0.0%,2006,2009,0,,,,,,,,,,
5,Aliaksandra Sasnovich [BLR],1,4,20.0%,0,0,0,-,2016,2022,5,0.80,4.8%,2.1%,57.7%,55.7%,35.5%,47.1%,42.2%,47.5%,48.5%
