Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Wimbledon R128,W vs Jakupovic,75% (6/8),83% (5/6),1/1,25% (2/8),50% (1/2),4/4,1/2,0/0,0/1,0/0
2019 Eastbourne R64,L vs Wozniacki,46% (6/13),67% (4/6),1/5,55% (6/11),17% (1/6),1/3,0/0,1/1,0/0,1/1
2019 S-Hertogenbosch R32,W vs Krunic,38% (5/13),80% (4/5),0/2,29% (4/14),25% (1/4),2/4,2/2,1/1,1/1,0/0
2019 Roland Garros R128,L vs Puig,43% (6/14),67% (4/6),2/6,53% (8/15),0% (0/8),1/3,0/1,0/1,0/0,0/1
2019 Nurnberg R32,L vs Cirstea,50% (5/10),40% (2/5),0/4,50% (5/10),20% (1/5),2/2,0/2,2/2,0/0,1/1
2019 Madrid R64,L vs Sevastova,64% (7/11),71% (5/7),1/4,58% (7/12),14% (1/7),2/4,0/0,0/2,0/0,0/1
2019 Rabat R32,L vs Mertens,13% (1/8),100% (1/1),1/4,88% (7/8),29% (2/7),1/1,0/0,1/2,0/0,1/1
2019 Fed Cup RR,W vs Muguruza,36% (5/14),80% (4/5),0/2,40% (6/15),50% (3/6),3/4,2/2,0/1,1/1,0/0
2019 Monterrey QF,L vs Kerber,0% (0/9),- (0/0),0/3,56% (5/9),40% (2/5),0/0,0/0,1/1,0/0,1/1
2019 Monterrey R16,W vs Jakupovic,56% (5/9),80% (4/5),1/1,22% (2/9),50% (1/2),3/3,1/2,0/0,0/1,0/0
2019 Monterrey R32,W vs Danilovic,71% (5/7),80% (4/5),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,1/1,0/0
2019 Miami R128,L vs Putintseva,44% (7/16),71% (5/7),2/6,50% (8/16),25% (2/8),3/4,0/1,1/1,0/1,0/0
2019 Indian Wells R64,L vs Collins,13% (1/8),100% (1/1),0/4,56% (5/9),0% (0/5),1/1,0/0,0/1,0/0,0/1
2019 Indian Wells R128,W vs Bouchard,38% (6/16),83% (5/6),1/4,35% (6/17),17% (1/6),3/4,1/3,0/1,1/2,0/0
2019 St. Petersburg R32,L vs Van Uytvanck,33% (3/9),67% (2/3),1/5,56% (5/9),0% (0/5),1/2,0/0,1/1,0/0,0/0
2019 Australian Open R128,L vs Sasnovich,43% (3/7),0% (0/3),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2019 Hobart QF,L vs Kenin,17% (2/12),100% (2/2),0/4,50% (6/12),33% (2/6),2/2,0/0,0/0,0/0,0/0
2019 Hobart R16,W vs Kuzmova,60% (9/15),89% (8/9),3/4,36% (5/14),20% (1/5),5/7,1/1,0/0,0/0,0/0
2019 Hobart R32,W vs Jakupovic,55% (6/11),83% (5/6),0/3,36% (4/11),25% (1/4),2/3,0/1,0/0,0/1,0/0
2019 Auckland R16,L vs Sorribes Tormo,42% (5/12),80% (4/5),1/5,50% (6/12),17% (1/6),2/4,1/1,0/0,0/0,0/0
2019 (21 matches),,42.6%,74.5%,21.1%,44.0%,21.4%,72.6%,57.1%,50.0%,50.0%,57.1%
2018 (50 matches),,44.0%,73.8%,33.5%,48.3%,25.7%,65.8%,65.0%,54.5%,75.0%,68.2%
2017 (47 matches),,49.1%,74.9%,36.6%,45.2%,22.9%,69.3%,70.7%,67.5%,76.5%,53.3%
2016 (54 matches),,43.9%,73.5%,30.1%,46.8%,26.6%,63.6%,71.4%,70.0%,77.3%,73.9%
2015 (27 matches),,46.1%,73.3%,31.4%,43.1%,25.8%,68.2%,75.0%,60.9%,54.5%,50.0%
Career (312 matches),,45.4%,73.9%,32.8%,44.5%,24.3%,68.6%,70.0%,64.3%,68.1%,61.8%
