Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Wimbledon R128,W vs Jakupovic,44% (7/16),71% (5/7),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Eastbourne R64,L vs Wozniacki,75% (3/4),44% (4/9),0/0,0/0,17% (1/6),2/4,2/3,- (0/0),- (0/0)
2019 S-Hertogenbosch R32,W vs Krunic,85% (11/13),50% (4/8),2/2,1/1,25% (1/4),0/1,0/0,- (0/0),- (0/0)
2019 Roland Garros R128,L vs Puig,75% (3/4),40% (4/10),0/0,0/0,20% (2/10),0/2,0/1,- (0/0),- (0/0)
2019 Nurnberg R32,L vs Cirstea,40% (6/15),40% (2/5),0/0,0/0,64% (7/11),5/7,4/5,14% (1/7),71% (5/7)
2019 Madrid R64,L vs Sevastova,30% (6/20),42% (5/12),1/2,0/0,40% (4/10),2/4,2/3,- (0/0),- (0/0)
2019 Rabat R32,L vs Mertens,60% (3/5),100% (1/1),0/0,0/0,55% (6/11),2/4,2/3,- (0/0),- (0/0)
2019 Fed Cup RR,W vs Muguruza,60% (12/20),57% (4/7),2/3,1/2,67% (6/9),0/1,0/0,- (0/0),- (0/0)
2019 Monterrey QF,L vs Kerber,60% (6/10),- (0/0),0/0,0/0,63% (5/8),1/3,1/2,- (0/0),- (0/0)
2019 Monterrey R16,W vs Jakupovic,73% (8/11),50% (4/8),2/4,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 Monterrey R32,W vs Danilovic,67% (8/12),50% (4/8),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Miami R128,L vs Putintseva,63% (10/16),28% (5/18),1/2,0/0,60% (9/15),0/2,0/1,- (0/0),- (0/0)
2019 Indian Wells R64,L vs Collins,36% (4/11),100% (1/1),0/0,0/0,50% (5/10),4/6,2/3,- (0/0),- (0/0)
2019 Indian Wells R128,W vs Bouchard,75% (12/16),38% (5/13),2/5,1/3,50% (5/10),1/2,0/0,- (0/0),- (0/0)
2019 St. Petersburg R32,L vs Van Uytvanck,44% (4/9),67% (2/3),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 Australian Open R128,L vs Sasnovich,67% (2/3),0% (0/3),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 Hobart QF,L vs Kenin,67% (8/12),67% (2/3),0/0,0/0,67% (8/12),0/2,0/1,- (0/0),- (0/0)
2019 Hobart R16,W vs Kuzmova,67% (10/15),73% (8/11),2/2,1/1,56% (5/9),0/1,0/0,40% (2/5),20% (1/5)
2019 Hobart R32,W vs Jakupovic,53% (8/15),71% (5/7),2/3,1/2,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2019 Auckland R16,L vs Sorribes Tormo,64% (7/11),44% (4/9),1/2,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2019 (21 matches),,57.7%,48.0%,58.3%,52.9%,50.3%,37.8%,52.0%,25.0%,50.0%
2018 (50 matches),,58.9%,44.7%,50.4%,59.1%,55.1%,51.2%,50.0%,59.8%,51.5%
2017 (47 matches),,58.2%,47.6%,54.4%,55.8%,53.0%,50.9%,50.0%,58.6%,36.7%
2016 (54 matches),,59.7%,42.5%,53.3%,59.2%,55.6%,45.2%,39.0%,61.1%,51.4%
2015 (27 matches),,56.3%,43.8%,60.0%,53.6%,54.8%,39.1%,25.0%,50.9%,47.3%
Career (312 matches),,58.4%,44.6%,51.2%,51.5%,53.9%,46.0%,44.0%,59.4%,46.4%
