Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2022 Wimbledon R64,L vs Halep,10.4%,28.6%,21.2%,53.6%,10.1%,21.7%,50.0%,57.1%,100.0%,5.1%,58.3%,-2,-19
2022 Wimbledon R128,W vs Fourlis,24.2%,68.8%,29.4%,66.7%,15.1%,10.5%,0.0%,14.3%,0.0%,4.4%,18.2%,-32,-23
2022 Australian Open R128,L vs Sorribes Tormo,11.6%,62.5%,36.8%,60.9%,13.5%,11.4%,18.8%,9.1%,20.0%,5.2%,38.5%,67,13
2020 Australian Open R128,L vs Muchova,11.9%,75.0%,21.0%,63.6%,12.5%,14.3%,0.0%,19.2%,40.0%,1.0%,33.3%,-36,-34
2019 Moscow QF,L vs Bencic,6.5%,25.0%,15.0%,40.0%,18.6%,28.6%,0.0%,0.0%,0.0%,4.3%,44.4%,-59,-22
2019 US Open R64,L vs Andreescu,15.7%,72.7%,19.6%,63.0%,16.7%,22.2%,0.0%,0.0%,0.0%,1.9%,33.3%,18,35
2018 s Hertogenbosch F,L vs Krunic,20.2%,52.9%,29.3%,59.3%,5.8%,9.1%,0.0%,14.3%,33.3%,1.4%,40.0%,-70,-53
2018 s Hertogenbosch QF,W vs Sabalenka,38.2%,95.2%,25.8%,87.1%,25.8%,83.3%,0.0%,0.0%,0.0%,0.0%,-,30,29
2017 Mallorca R16,L vs Vinci,18.4%,68.4%,24.7%,61.2%,28.4%,36.8%,25.0%,0.0%,0.0%,2.2%,28.6%,-29,1
2016 US Open R128,L vs Halep,15.6%,57.1%,17.9%,52.9%,3.4%,22.2%,0.0%,14.3%,0.0%,2.2%,75.0%,-34,-57
2016 Rabat R32,L vs Parmentier,4.5%,33.3%,8.1%,72.7%,12.3%,19.2%,0.0%,0.0%,0.0%,0.9%,100.0%,20,22
2016 Katowice R32,W vs Vekic,7.1%,100.0%,9.4%,88.9%,19.5%,20.0%,0.0%,10.0%,0.0%,1.4%,50.0%,-19,7
2015 Indian Wells R64,L vs Azarenka,3.0%,100.0%,7.3%,55.6%,11.3%,14.3%,0.0%,8.3%,25.0%,1.1%,50.0%,19,18
2014 Cincinnati R32,L vs Halep,2.7%,50.0%,20.1%,70.4%,9.3%,15.4%,0.0%,13.5%,36.4%,1.8%,40.0%,24,1
2014 Roland Garros R128,W vs Kovinic,6.0%,75.0%,15.2%,72.7%,15.4%,27.3%,0.0%,16.7%,0.0%,2.1%,50.0%,-55,-37
2013 Wimbledon SF,L vs Bartoli,13.5%,40.0%,21.0%,35.3%,11.1%,36.4%,0.0%,0.0%,0.0%,2.2%,0.0%,-80,-80
2013 s Hertogenbosch F,L vs Halep,7.3%,25.0%,19.1%,52.4%,6.1%,23.5%,0.0%,16.7%,66.7%,1.9%,50.0%,-11,-20
2013 Australian Open R32,W vs Savinykh,0.0%,-,12.3%,90.0%,11.2%,20.8%,0.0%,0.0%,0.0%,2.7%,22.2%,-9,-7
2013 Hobart QF,W vs Niculescu,3.6%,66.7%,25.3%,60.5%,14.3%,20.0%,0.0%,16.7%,42.9%,1.6%,33.3%,-11,-14
2010 Indian Wells R32,L vs Dementieva,0.0%,-,4.5%,100.0%,10.4%,15.4%,0.0%,12.5%,0.0%,0.7%,0.0%,76,11
Last 52 Weeks (2 matches),,17.3%,56.5%,25.5%,61.4%,12.7%,16.7%,50.0%,35.7%,66.7%,4.7%,39.1%,-18,-21
Career (20 matches),,11.0%,65.5%,19.7%,63.5%,13.0%,20.0%,9.2%,12.1%,32.7%,2.3%,39.0%,-13,-13
