Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 Wimbledon R64,L vs Halep,4.5,4.5,4.4,42.4%,48.6%,58.8%,35.7%,47.0%,92.7%,-0.5,-0.5,4.0,50.0
2022 Wimbledon R128,W vs Fourlis,4.4,3.8,5.1,53.6%,63.6%,40.0%,66.7%,47.8%,92.4%,7.0,8.1,0.0,0.0
2022 Australian Open R128,L vs Sorribes Tormo,5.1,4.8,5.4,42.6%,41.0%,56.3%,25.0%,51.6%,65.0%,-2.5,-2.3,-3.0,-8.1
2020 Australian Open R128,L vs Muchova,4.0,3.9,4.1,54.7%,39.7%,57.7%,40.0%,55.1%,64.3%,0.5,0.3,4.5,11.5
2019 Moscow QF,L vs Bencic,4.0,4.1,3.9,38.7%,45.2%,50.0%,54.5%,51.2%,88.3%,1.5,1.6,-2.5,-41.7
2019 US Open R64,L vs Andreescu,3.3,3.4,3.1,44.3%,51.5%,41.7%,40.0%,54.8%,77.5%,0.0,0.0,3.0,21.4
2018 s Hertogenbosch F,L vs Krunic,4.9,4.3,5.5,46.3%,46.9%,44.1%,42.1%,44.4%,84.5%,-8.0,-6.0,-1.0,-4.8
2018 s Hertogenbosch QF,W vs Sabalenka,3.0,3.0,3.0,53.0%,62.1%,42.9%,100.0%,52.6%,87.0%,4.5,10.5,-0.5,-16.7
2017 Mallorca R16,L vs Vinci,4.1,3.8,4.6,50.0%,40.8%,60.0%,42.1%,40.3%,88.9%,17.5,16.4,-1.5,-15.0
2016 US Open R128,L vs Halep,4.8,5.7,3.9,32.6%,44.8%,37.5%,33.3%,46.5%,88.9%,-6.5,-8.4,0.5,7.1
2016 Rabat R32,L vs Parmentier,3.9,3.9,3.9,52.6%,38.2%,53.3%,27.3%,51.1%,57.9%,-4.0,-4.0,-3.0,-7.1
2016 Katowice R32,W vs Vekic,3.6,4.0,3.3,65.6%,63.6%,37.5%,60.0%,49.3%,79.7%,5.0,8.3,-0.5,-4.2
2015 Indian Wells R64,L vs Azarenka,3.6,3.5,3.8,53.1%,21.7%,20.0%,30.0%,51.4%,54.1%,-6.0,-7.5,-2.0,-5.9
2014 Cincinnati R32,L vs Halep,5.0,4.9,5.2,41.9%,38.7%,56.0%,50.0%,45.3%,69.7%,-9.0,-8.6,1.0,2.2
2014 Roland Garros R128,W vs Kovinic,3.6,3.4,3.7,52.7%,61.3%,43.8%,71.4%,56.1%,69.9%,7.5,8.4,-1.5,-9.4
2013 Wimbledon SF,L vs Bartoli,4.5,4.4,4.5,40.0%,36.4%,16.7%,28.6%,38.8%,91.8%,-0.5,-1.2,-0.5,-16.7
2013 s Hertogenbosch F,L vs Halep,4.6,4.5,4.6,42.3%,40.7%,27.8%,46.2%,44.3%,83.9%,-7.0,-8.6,-1.0,-5.9
2013 Australian Open R32,W vs Savinykh,4.8,4.7,4.9,58.8%,59.0%,31.3%,53.6%,63.7%,89.3%,5.5,2.9,0.5,5.0
2013 Hobart QF,W vs Niculescu,5.3,5.0,5.6,48.6%,61.9%,56.7%,39.3%,57.4%,75.3%,6.5,3.4,1.5,4.4
2010 Indian Wells R32,L vs Dementieva,3.1,3.0,3.3,47.9%,37.5%,30.0%,75.0%,44.9%,64.5%,-2.5,-4.3,-3.0,-11.5
Last 52 Weeks (2 matches),,4.5,4.1,4.8,48.1%,57.0%,50.0%,51.7%,47.4%,92.5%,3.3,3.5,2.0,26.7
Career (20 matches),,4.2,4.1,4.4,49.0%,47.5%,45.9%,44.2%,50.1%,78.9%,0.5,0.5,-0.3,-1.3
