Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,11,Hard,20,9,11,45.0%,9,2,7,22.2%,2006,2017,R32,13,0.87,1.1%,3.9%,64.9%,57.6%,40.9%,51.8%,42.0%,50.8%,41.1%
Roland Garros,11,Clay,21,10,11,47.6%,5,1,4,20.0%,2006,2018,R32,15,0.94,0.9%,2.3%,69.7%,59.5%,42.1%,54.2%,43.2%,53.1%,44.8%
Wimbledon,10,Grass,17,6,11,35.3%,4,2,2,50.0%,2006,2016,R64,10,0.84,0.6%,2.5%,69.0%,54.6%,42.1%,50.7%,41.2%,50.0%,50.9%
US Open,14,Hard,27,13,14,48.1%,4,2,2,50.0%,2004,2018,R32,19,0.89,1.2%,3.7%,62.9%,59.4%,42.8%,53.3%,41.6%,56.8%,42.8%
Fed Cup,3,,5,1,4,20.0%,0,0,0,-,2006,2008,,0,,,,,,,,,,
Indian Wells,11,Hard,19,8,11,42.1%,2,2,0,100.0%,2012,2017,R32,17,0.92,0.5%,3.6%,64.5%,56.4%,44.5%,52.2%,44.2%,51.8%,42.1%
Miami,10,Hard,20,10,10,50.0%,4,2,2,50.0%,2006,2016,R64,13,0.98,1.1%,3.0%,67.6%,62.2%,44.5%,56.5%,42.7%,57.9%,44.9%
Charleston,8,Clay,15,7,8,46.7%,5,4,1,80.0%,2007,2014,R32,14,0.96,0.9%,2.2%,66.9%,57.4%,50.5%,55.1%,43.1%,48.3%,43.8%
Tokyo,7,Hard,15,8,7,53.3%,3,1,2,33.3%,2006,2012,R16,6,1.07,0.3%,3.0%,59.8%,64.1%,51.9%,59.2%,43.5%,68.3%,41.0%
Brisbane,5,Hard,17,11,6,64.7%,5,3,2,60.0%,2009,2018,R16,15,1.11,1.3%,3.4%,66.5%,64.4%,46.1%,58.3%,46.2%,58.1%,43.4%
Cincinnati,6,Hard,15,9,6,60.0%,5,1,4,20.0%,2008,2018,QF,15,1.07,1.9%,3.9%,59.7%,64.9%,49.1%,58.5%,44.5%,59.5%,40.1%
