Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2016 Nanchang F,L vs Duan,19.1%,27.9%,45.1%,26.2%,40.5%,48.4%,50.0%,40.0%,66.7%,9.1%,9.1%,40.0%,44.4%,15.4%,0.0%,-30
2016 Bucharest SF,L vs Halep,10.4%,13.5%,32.9%,10.0%,14.0%,31.1%,40.0%,32.0%,25.0%,11.9%,14.3%,35.1%,0.0%,70.0%,100.0%,1
2016 Roland Garros Q2,L vs Ferro,9.3%,15.1%,51.9%,9.1%,18.2%,54.0%,46.4%,51.9%,60.0%,10.0%,10.0%,48.1%,18.2%,36.8%,0.0%,-65
2016 Indian Wells R64,L vs Halep,5.1%,7.7%,22.2%,4.5%,4.5%,23.8%,60.0%,25.0%,40.0%,6.3%,12.5%,20.0%,0.0%,33.3%,33.3%,-51
2014 Bogota SF,L vs Garcia,24.6%,35.1%,33.3%,26.5%,41.2%,44.0%,29.4%,29.4%,33.3%,31.3%,37.5%,9.1%,20.0%,16.7%,0.0%,155
2011 Australian Open R64,L vs Wozniacki,7.0%,11.6%,34.3%,12.0%,16.0%,45.5%,54.5%,21.4%,33.3%,0.0%,7.7%,15.4%,0.0%,60.0%,100.0%,-119
Career (6 matches),,12.9%,18.8%,38.5%,14.9%,23.2%,42.3%,45.1%,35.7%,40.0%,11.5%,14.4%,32.5%,11.4%,42.0%,25.0%,-3
