Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,2,0,2,0.0%,1-2,33.3%,14-14,50.0%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2016,9,7,2,77.8%,16-6,72.7%,122-72,62.9%,0-1,0.0%,0,,,,,,,,,,,,F (Rancho Santa Fe CA $25K)
2015,14,8,6,57.1%,18-15,54.5%,157-151,51.0%,1-2,33.3%,0,,,,,,,,,,,,SF (Redding CA $25K)
2013,7,5,2,71.4%,11-7,61.1%,89-78,53.3%,2-0,100.0%,0,,,,,,,,,,,,SF (Saint Gaudens 50K)
2010,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-0,-,0,,,,,,,,,,,,R32 (Midland MI 100K)
2009,5,3,2,60.0%,7-5,58.3%,59-51,53.6%,0-0,-,0,,,,,,,,,,,,QF (Bronx NY 100K)
2008,5,2,3,40.0%,6-6,50.0%,54-57,48.6%,0-0,-,0,,,,,,,,,,,,QF (Monterrey 100K)
2005,23,15,8,65.2%,33-15,68.8%,241-179,57.4%,1-0,100.0%,0,,,,,,,,,,,,F (Tucson 75K)
2004,11,5,6,45.5%,11-14,44.0%,104-113,47.9%,0-2,0.0%,0,,,,,,,,,,,,SF (South Lake TX 10K)
2003,2,0,2,0.0%,0-4,0.0%,10-25,28.6%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
Career,79,45,34,57.0%,103-76,57.5%,856-753,53.2%,4-6,40.0%,0,,,,,,,,,,,,
