Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2018 US Open R64,L vs Peterson,81.6,86.9,3.4,89.3,85.9,94,80,73.6,3.2,73.0,78.0,78,67
2016 US Open R64,L vs Williams,83.7,87.1,4.9,87.8,89.6,96,77,75.2,2.5,75.5,74.5,81,70
2016 Australian Open R64,L vs Strycova,85.1,88.2,3.9,,,96,77,76.8,2.7,,,82,71
2015 US Open R128,L vs Vinci,84.3,91.2,4.8,,,97,78,73.1,3.3,,,80,68
2014 US Open R64,L vs Williams,82.8,86.8,2.3,,,92,82,77.1,3.0,,,82,72
2014 US Open R128,W vs Schiavone,80.1,86.9,3.8,,,92,72,70.4,3.6,,,77,61
2014 Australian Open R128,L vs Suarez Navarro,79.9,,,,,90,,,,,,,66
2013 Roland Garros R64,L vs Stephens,75.5,,,,,91,,,,,,,62
2013 Australian Open R128,L vs Kirilenko,81.3,,,,,94,,,,,,,64
2012 US Open R128,L vs Shvedova,84.8,,,,,101,,,,,,,70
2012 Roland Garros R64,L vs Cibulkova,81.7,,,,,96,,,,,,,65
2012 Australian Open R32,L vs Ivanovic,80.4,,,,,97,,,,,,,62
2012 Australian Open R64,W vs Pavlyuchenkova,82.2,,,,,96,,,,,,,60
2011 US Open R32,L vs Wozniacki,82.7,88.3,8.3,,,97,62,71.7,2.3,,,75,67
2011 US Open R64,W vs Gajdosova,88.0,93.6,2.2,,,98,88,74.3,2.0,,,77,70
2011 Roland Garros R32,L vs Kvitova,85.2,89.3,2.5,,,94,85,76.9,3.6,,,83,69
2011 Roland Garros R64,W vs Baltacha,82.9,85.6,2.9,,,93,80,70.2,4.2,,,78,62
2011 Roland Garros R128,W vs Cibulkova,86.0,90.1,2.7,,,95,83,74.6,4.5,,,83,65
2011 Australian Open R64,L vs Wozniacki,82.1,88.4,2.7,,,93,83,68.8,2.0,,,72,65
Career (19 matches),,82.8,88.5,3.7,88.4,88.1,101,62,73.5,3.2,74.3,75.7,83,60
