Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Campinas CH QF,W vs Prado Angelo,1.1%,0.0%,7.6%,66.7%,13.4%,12.3%,5.9%,5.7%,26.3%,0.3%,0.0%,-19,-15
2024 Sao Leopoldo CH R32,L vs Ugo Carabelli,1.2%,100.0%,14.6%,81.5%,12.9%,10.9%,6.1%,4.6%,15.8%,3.3%,20.0%,-10,-9
Career (2 matches),,1.2%,50.0%,11.4%,76.9%,13.1%,11.5%,6.0%,5.1%,21.1%,2.0%,18.8%,-14,-12
