Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),211,282,235,1528,410,1301,192,1517,198,1444,,,,
2025,196,305,168,1608,374,1344,135,1596,166,1484,,,,
2024,269,199,350,1389,407,1255,288,1401,,,457,114,,
2023,312,171,246,1501,330,1339,195,1497,,,,,,
2022,727,30,,,,,,,,,,,,
2021,1303,5,,,,,,,,,,,,
2020,1640,1,,,,,,,,,1886,3,,
2019,1581,1,,,,,,,,,1827,3,,
