Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 US Open R128,L vs Rublev,2.2,1.9,2.6,45.7%,41.7%,0.0%,-,33.0%,98.7%,-1.5,-4.5,-1.0,-100.0
2021 US Open Q3,W vs Sugita,2.8,1.8,3.8,51.6%,78.9%,42.9%,40.0%,45.2%,96.8%,4.5,9.4,0.0,0.0
2020 Australian Open R64,L vs Monfils,2.6,2.4,2.8,48.0%,56.3%,30.8%,33.3%,49.1%,94.3%,-7.5,-9.3,-3.0,-60.0
2020 Australian Open R128,W vs Pospisil,2.1,2.0,2.2,52.8%,57.1%,60.0%,-,28.1%,88.4%,8.0,32.0,3.5,70.0
2019 Washington R64,L vs Fratangelo,2.3,1.9,2.7,50.8%,45.5%,28.6%,75.0%,39.3%,97.8%,-5.0,-8.6,-0.5,-25.0
2019 Wimbledon R64,L vs Fabbiano,2.4,1.8,3.0,49.2%,44.4%,15.4%,66.7%,46.2%,99.1%,-12.0,-12.8,0.0,0.0
2019 Wimbledon R128,W vs Arnaboldi,2.4,1.7,3.0,57.7%,56.0%,14.3%,33.3%,46.5%,97.1%,6.0,10.9,-0.5,-50.0
2019 Surbiton CH R16,W vs Lopez,1.8,1.9,1.7,48.5%,22.2%,100.0%,-,22.6%,95.1%,1.5,18.8,-1.0,-50.0
2019 Indian Wells R32,W vs Gunneswaran,2.7,2.2,3.2,56.1%,55.0%,42.9%,50.0%,50.5%,93.5%,-1.5,-3.9,-2.0,-66.7
2019 Indian Wells R16,L vs Thiem,2.6,2.3,2.9,46.3%,23.8%,50.0%,100.0%,33.3%,95.5%,-6.0,-35.3,-1.0,-100.0
2019 Pune F,L vs Anderson,2.0,1.8,2.2,52.1%,42.9%,16.7%,-,62.2%,97.1%,-1.5,-3.3,0.0,0.0
2018 Houston CH QF,L vs Koepfer,3.1,2.6,3.5,40.3%,32.0%,75.0%,100.0%,38.8%,93.9%,0.0,0.0,0.5,16.7
2018 Monterrey CH F,L vs Ferrer,2.4,2.4,2.3,45.8%,39.1%,0.0%,-,40.3%,95.0%,4.5,16.7,-0.5,-50.0
2018 Newport R32,W vs De Minaur,2.2,1.8,2.7,49.2%,61.8%,36.4%,0.0%,34.6%,77.5%,-9.0,-19.6,1.0,6.7
2018 Munich R32,L vs Kohlschreiber,2.4,2.2,2.6,47.4%,38.1%,50.0%,-,51.4%,100.0%,-3.0,-9.4,0.0,0.0
2018 Houston QF,W vs Kyrgios,2.8,2.2,3.3,52.9%,60.5%,42.9%,100.0%,35.1%,97.6%,-2.0,-5.0,-1.0,-100.0
2017 s Hertogenbosch F,L vs Muller,2.0,2.2,1.8,43.4%,55.0%,100.0%,-,43.2%,90.5%,-2.0,-28.6,1.0,100.0
2017 Miami R32,L vs Kyrgios,2.4,2.2,2.6,45.3%,48.5%,50.0%,25.0%,50.5%,94.4%,3.0,5.6,0.5,16.7
2016 Davis Cup World Group F RR,L vs Del Potro,2.3,2.1,2.5,43.9%,54.8%,37.5%,100.0%,47.9%,93.2%,1.5,2.8,0.0,0.0
2016 Tokyo R16,W vs Tipsarevic,2.3,1.8,2.9,51.5%,48.0%,25.0%,100.0%,38.2%,95.6%,3.5,8.8,-1.0,-100.0
Career (47 matches),,2.5,2.1,2.8,49.4%,46.6%,33.7%,58.8%,46.2%,90.7%,-1.0,-2.3,-0.9,-23.2
