Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2019 Umag QF,L vs Djere,64.9%,39.2%,6.1%,2/5,2.16,21.0%,62.0%,34.1%,4.2%,2.00,40.6%,81.1%,46.7%,10.8%,2.30,0.0%
2019 Barcelona R16,L vs Nadal,70.3%,40.6%,1.1%,0/1,2.13,0.0%,67.8%,45.0%,0.0%,2.23,0.0%,80.0%,33.3%,3.3%,1.97,0.0%
2019 Miami R128,W vs Ymer,78.7%,50.0%,1.1%,0/1,2.20,29.0%,75.0%,48.1%,0.0%,2.16,32.4%,94.1%,56.3%,5.9%,2.24,25.0%
2019 Indian Wells R64,L vs Monfils,77.1%,39.1%,4.8%,4/0,1.98,10.3%,75.9%,38.6%,1.7%,1.83,16.7%,95.2%,40.0%,14.3%,2.11,3.6%
2018 Hamburg F,L vs Basilashvili,73.3%,39.4%,1.1%,1/0,2.26,0.0%,75.0%,33.3%,2.3%,2.16,0.0%,86.8%,45.5%,0.0%,2.40,0.0%
2018 Madrid R16,L vs Zverev,51.1%,34.8%,13.3%,3/3,2.49,4.5%,48.5%,37.5%,15.2%,2.45,6.9%,58.3%,28.6%,8.3%,2.57,0.0%
2018 Indian Wells R16,L vs Del Potro,73.0%,38.5%,7.9%,6/1,2.40,17.5%,69.6%,33.3%,10.7%,2.39,25.0%,86.7%,46.2%,3.3%,2.41,6.3%
2017 Hamburg F,W vs Mayer,77.3%,47.1%,2.3%,0/2,2.38,18.3%,67.3%,28.6%,1.9%,2.41,24.4%,94.3%,66.7%,2.9%,2.32,5.3%
2016 Doha QF,L vs Djokovic,73.7%,47.6%,8.8%,2/3,2.55,10.6%,71.1%,29.6%,7.9%,2.42,16.7%,78.9%,80.0%,10.5%,2.79,0.0%
2015 Paris R64,W vs Klizan,79.7%,47.1%,1.6%,0/1,2.11,13.3%,76.7%,39.1%,3.3%,2.26,15.0%,90.3%,53.6%,0.0%,1.80,10.0%
2015 Stockholm R16,L vs Simon,60.0%,50.0%,0.0%,0/0,2.37,4.8%,56.4%,54.5%,0.0%,2.34,7.4%,77.8%,42.9%,0.0%,2.43,0.0%
2015 US Open R128,L vs Federer,47.0%,35.5%,7.6%,3/2,2.05,19.0%,47.7%,38.1%,6.8%,2.00,17.9%,58.8%,30.0%,11.8%,2.14,21.4%
2015 Nottingham QF,L vs Istomin,55.9%,47.0%,2.5%,2/1,-,12.3%,46.8%,35.1%,1.3%,-,17.6%,80.6%,62.1%,5.6%,-,4.3%
2015 Nice F,L vs Thiem,62.0%,37.3%,4.1%,3/2,2.04,4.8%,57.0%,31.1%,5.1%,2.15,6.6%,78.9%,46.7%,2.6%,1.75,0.0%
2015 Nice SF,W vs Coric,67.4%,41.9%,2.2%,1/0,2.40,6.4%,62.5%,35.0%,3.1%,2.28,7.4%,84.6%,54.5%,0.0%,2.58,5.0%
2015 Nice QF,W vs Monaco,85.5%,44.7%,1.8%,1/0,2.30,5.6%,90.9%,50.0%,2.3%,2.17,11.5%,70.0%,14.3%,0.0%,2.41,0.0%
2015 Madrid R32,W vs Lopez,57.1%,50.0%,2.4%,0/2,2.36,63.6%,45.8%,45.5%,4.2%,2.33,70.0%,76.5%,53.8%,0.0%,2.40,56.0%
2015 Miami R32,L vs Anderson,58.1%,47.2%,4.8%,3/0,2.22,11.1%,55.0%,31.8%,2.5%,1.91,23.5%,73.7%,71.4%,10.5%,2.50,0.0%
2014 Stockholm R32,W vs Young,77.9%,49.3%,1.2%,0/1,2.80,4.5%,80.7%,47.8%,0.0%,2.73,7.7%,84.0%,52.4%,4.0%,2.89,0.0%
2014 Hamburg F,W vs Ferrer,77.3%,52.0%,3.1%,2/1,2.33,15.9%,71.0%,52.3%,1.6%,2.26,29.4%,88.6%,51.6%,5.7%,2.41,0.0%
Career (22 matches),,68.0%,43.7%,3.9%,53.6%,2.26,13.1%,64.9%,39.9%,3.6%,2.25,17.8%,81.3%,49.9%,5.0%,2.29,6.3%
