Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2020 US Open R128,L vs Raonic,112.1,118.7,6.2,122.3,117.6,131,95,102.2,5.8,113.0,101.7,113,88
2019 Roland Garros R16,L vs Federer,113.0,120.5,5.0,,,129,102,103.5,6.3,,,113,89
2019 Roland Garros R32,W vs Mahut,114.6,120.9,6.7,,,131,93,103.8,5.8,,,115,88
2019 Roland Garros R64,W vs Schwartzman,113.3,118.7,6.5,,,132,104,103.5,6.3,,,120,90
2019 Roland Garros R128,W vs Vesely,112.7,120.0,4.9,,,128,111,100.8,5.8,,,116,93
2017 US Open R64,W vs Sugita,113.6,119.7,6.3,123.8,113.8,133,106,103.2,4.9,108.8,104.0,113,92
2017 US Open R128,W vs Gasquet,111.4,118.9,6.1,123.1,117.3,130,99,101.5,5.8,107.7,104.0,118,82
2017 US Open Q3,L vs Marterer,111.4,117.1,6.5,122.6,112.9,131,105,101.1,4.6,102.0,99.2,115,91
2016 Roland Garros R128,L vs Chardy,112.3,116.2,6.1,,,127,97,100.7,6.0,,,112,89
2016 Australian Open R128,L vs Thiem,113.3,118.6,6.7,,,133,93,102.1,4.6,,,110,83
2015 US Open R128,L vs Federer,113.3,118.8,6.6,,,129,103,103.9,4.8,,,113,94
2015 Wimbledon R32,L vs Anderson,114.2,118.5,6.0,,,129,89,103.3,7.4,,,115,77
2015 Roland Garros R32,L vs Cilic,111.6,118.1,7.2,,,132,103,100.9,7.5,,,111,85
2015 Roland Garros R128,W vs Vesely,113.6,117.8,7.4,,,131,95,104.2,6.3,,,121,92
2015 Australian Open R64,L vs Troicki,114.9,120.6,4.8,,,129,108,105.1,5.9,,,117,93
2015 Australian Open R128,W vs Millman,114.8,119.8,5.7,,,131,104,102.1,10.8,,,113,67
2014 US Open R32,L vs Nishikori,115.9,122.0,6.4,,,135,109,105.2,3.2,,,110,99
2014 US Open R64,W vs Ebden,113.8,120.3,6.7,,,133,105,104.3,7.5,,,114,82
2014 Wimbledon R16,L vs Dimitrov,111.8,116.9,5.3,,,129,105,103.0,5.5,,,114,92
2014 Wimbledon R32,W vs Kuznetsov,118.3,122.9,3.9,,,130,114,110.7,4.8,,,121,102
Career (31 matches),,113.8,119.2,6.1,123.0,114.7,136,89,103.2,5.9,105.1,101.6,121,62
