Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,0.0%,10.2%,50.8%,76.7%,37.9%,57.6%,24.5%,42.6%,0.58,R32 (Santiago)
2020,8,0,8,0.0%,5-18,21.7%,97-136,41.6%,2-2,50.0%,8,75.2%,8.6%,5.0%,6.6%,57.8%,68.8%,50.8%,61.2%,28.4%,45.6%,0.73,
2019,33,16,17,48.5%,48-46,51.1%,480-484,49.8%,17-9,65.4%,33,83.8%,15.0%,8.6%,5.6%,58.3%,75.1%,53.6%,66.2%,34.7%,50.3%,1.02,QF (3x)
2018,48,22,26,45.8%,61-63,49.2%,605-606,50.0%,12-12,50.0%,48,81.7%,17.7%,8.3%,4.2%,61.6%,73.5%,52.6%,65.5%,34.2%,50.0%,0.99,F (Hamburg)
2017,19,11,8,57.9%,28-21,57.1%,255-244,51.1%,6-4,60.0%,19,82.9%,19.4%,8.6%,3.4%,62.5%,71.8%,56.1%,65.9%,36.0%,50.5%,1.06,W (Hamburg)
2016,27,12,15,44.4%,33-35,48.5%,335-330,50.4%,4-8,33.3%,27,81.9%,18.6%,7.7%,4.1%,62.9%,73.4%,50.7%,65.0%,35.3%,50.2%,1.01,QF (2x)
2015,51,28,23,54.9%,76-60,55.9%,717-667,51.8%,20-13,60.6%,47,85.4%,16.6%,8.5%,3.8%,64.0%,74.5%,53.6%,67.0%,34.7%,50.7%,1.05,F (Nice)
2014,48,28,20,58.3%,73-56,56.6%,660-615,51.8%,16-10,61.5%,46,82.4%,19.3%,8.2%,5.1%,60.0%,74.9%,53.5%,66.4%,36.3%,51.0%,1.08,W (Hamburg)
2013,32,13,19,40.6%,35-43,44.9%,358-399,47.3%,9-6,60.0%,29,75.4%,19.1%,6.1%,4.9%,61.7%,68.6%,49.3%,61.2%,35.3%,48.3%,0.91,QF (2x)
2012,28,14,14,50.0%,34-38,47.2%,357-378,48.6%,7-8,46.7%,28,81.8%,16.0%,7.7%,4.6%,59.4%,73.7%,50.3%,64.2%,33.7%,49.0%,0.94,QF (2x)
2011,11,4,7,36.4%,12-18,40.0%,137-163,45.7%,5-2,71.4%,11,77.2%,13.5%,3.8%,3.5%,61.1%,69.2%,56.4%,64.2%,33.5%,48.6%,0.94,R16 (2x)
2010,34,13,21,38.2%,36-53,40.4%,433-475,47.7%,7-15,31.8%,31,81.2%,15.3%,8.4%,4.1%,61.0%,73.6%,51.8%,65.1%,33.1%,49.0%,0.95,SF (Nice)
2009,36,18,18,50.0%,48-40,54.5%,459-424,52.0%,8-9,47.1%,35,82.8%,21.1%,8.5%,3.3%,59.8%,75.1%,52.7%,66.1%,36.8%,51.1%,1.09,SF (Los Angeles)
2008,2,1,1,50.0%,2-2,50.0%,19-19,50.0%,1-0,100.0%,2,73.7%,22.2%,15.0%,7.0%,53.0%,86.8%,51.1%,70.0%,36.9%,52.6%,1.23,R16 (Kitzbuhel)
Career,378,180,198,47.6%,491-495,49.8%,4918-4952,49.8%,114-98,53.8%,365,81.8%,17.4%,7.9%,4.4%,61.0%,73.5%,52.5%,65.3%,34.8%,49.9%,1.00,
