Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,13,7,6,53.8%,15-15,50.0%,152-140,52.1%,2-4,33.3%,13,79.9%,24.6%,7.0%,7.9%,57.5%,74.2%,47.5%,62.9%,38.9%,50.6%,1.05,QF (2x)
2020,2,1,1,50.0%,2-2,50.0%,21-18,53.8%,0-1,0.0%,2,85.0%,22.2%,7.9%,1.8%,62.3%,80.3%,53.5%,70.2%,36.3%,52.5%,1.22,R16 (Aix En Provence)
2019,12,7,5,58.3%,17-8,68.0%,136-104,56.7%,3-2,60.0%,11,82.6%,28.6%,7.6%,6.8%,58.4%,74.7%,52.6%,65.5%,41.3%,53.0%,1.20,SF (Buenos Aires)
2017,18,11,7,61.1%,26-18,59.1%,219-185,54.2%,3-2,60.0%,18,81.3%,27.4%,7.3%,4.5%,63.4%,72.4%,53.0%,65.3%,39.5%,52.0%,1.14,F (2x)
2016,27,18,9,66.7%,42-22,65.6%,341-271,55.7%,4-5,44.4%,27,86.5%,25.0%,7.9%,4.1%,63.1%,75.3%,52.8%,67.0%,38.6%,52.7%,1.17,W (Manerbio)
2013,18,13,5,72.2%,26-10,72.2%,204-160,56.0%,3-2,60.0%,18,83.3%,29.0%,7.5%,5.5%,60.0%,74.5%,52.4%,65.7%,40.3%,52.7%,1.17,W (Guayaquil)
2012,21,15,6,71.4%,33-18,64.7%,280-227,55.2%,6-5,54.5%,21,86.7%,23.5%,8.5%,6.3%,58.6%,77.3%,57.4%,69.1%,38.2%,53.1%,1.23,W (Guayaquil)
2011,51,37,14,72.5%,81-41,66.4%,646-524,55.2%,7-9,43.8%,51,79.1%,31.4%,6.7%,5.5%,62.1%,71.5%,52.7%,64.4%,41.9%,52.7%,1.18,W (3x)
2010,4,3,1,75.0%,7-5,58.3%,62-58,51.7%,1-2,33.3%,4,89.5%,16.7%,10.0%,3.7%,61.6%,70.9%,54.1%,64.5%,35.4%,49.7%,1.00,SF (Sunrise)
2009,9,3,6,33.3%,8-11,42.1%,91-96,48.7%,2-2,50.0%,0,,,,,,,,,,,,SF (Salinas)
2008,68,46,22,67.6%,98-58,62.8%,827-702,54.1%,17-12,58.6%,0,,,,,,,,,,,,W (Medellin)
2007,48,26,22,54.2%,61-50,55.0%,590-535,52.4%,11-15,42.3%,0,,,,,,,,,,,,W (2x)
2006,25,15,10,60.0%,34-24,58.6%,305-264,53.6%,6-5,54.5%,0,,,,,,,,,,,,F (Puebla)
2005,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Buenos Aires)
2004,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (Santa Cruz de la Sierra)
Career,318,202,116,63.5%,450-286,61.1%,3883-3308,54.0%,65-66,49.6%,165,82.7%,27.4%,7.5%,5.4%,61.1%,73.8%,53.0%,65.7%,39.9%,52.4%,1.16,
