Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2020 US Open R128,L vs Raonic,62% (8/13),- (0/0),0/0,0/0,44% (4/9),1/4,1/2,- (0/0),- (0/0)
2020 Australian Open R128,L vs Paul,67% (14/21),57% (4/7),1/1,0/0,45% (5/11),0/3,0/1,- (0/0),- (0/0)
2019 US Open R128,L vs Hoang,64% (16/25),50% (2/4),2/4,0/0,53% (8/15),2/5,0/1,71% (5/7),43% (3/7)
2019 Umag QF,L vs Djere,57% (13/23),0% (0/7),1/7,0/0,75% (6/8),1/3,0/1,71% (5/7),43% (3/7)
2019 Umag R16,W vs Vesely,68% (13/19),67% (2/3),2/3,1/2,75% (6/8),2/3,0/0,- (0/0),- (0/0)
2019 Wimbledon R64,L vs Hurkacz,60% (15/25),25% (1/4),1/7,0/0,50% (4/8),2/5,0/1,54% (7/13),50% (7/14)
2019 Wimbledon R128,W vs Gulbis,81% (13/16),29% (5/17),3/8,1/2,67% (2/3),4/4,0/0,69% (9/13),38% (5/13)
2019 Roland Garros R16,L vs Federer,47% (8/17),- (0/0),0/0,0/0,50% (5/10),1/4,0/1,- (0/0),- (0/0)
2019 Roland Garros R32,W vs Mahut,73% (19/26),14% (2/14),3/6,1/3,33% (1/3),2/3,0/0,70% (7/10),70% (7/10)
2019 Roland Garros R64,W vs Schwartzman,73% (19/26),31% (4/13),3/6,1/2,80% (8/10),0/1,0/0,- (0/0),- (0/0)
2019 Roland Garros R128,W vs Vesely,63% (10/16),57% (8/14),3/7,1/2,50% (3/6),0/0,0/0,100% (5/5),40% (2/5)
2019 Geneva R32,L vs Sousa,75% (12/16),0% (0/2),1/2,0/0,63% (5/8),0/2,0/1,86% (6/7),29% (2/7)
2019 Estoril R16,L vs Jaziri,64% (7/11),0% (0/1),0/0,0/0,0% (0/2),2/4,1/2,40% (2/5),0% (0/4)
2019 Estoril R32,W vs Lajovic,56% (9/16),33% (3/9),2/7,1/2,50% (2/4),0/0,0/0,100% (5/5),40% (2/5)
2019 Barcelona R32,L vs Nadal,55% (11/20),33% (1/3),1/1,0/0,43% (3/7),4/6,1/2,75% (6/8),38% (3/8)
2019 Barcelona R64,W vs Copil,65% (17/26),33% (2/6),2/2,1/1,100% (5/5),0/1,0/0,40% (2/5),20% (1/5)
2019 Miami R32,L vs Tsitsipas,53% (8/15),- (0/0),0/0,0/0,82% (9/11),1/3,1/2,- (0/0),- (0/0)
2019 Miami R64,W vs Pella,53% (8/15),36% (4/11),2/6,1/1,91% (10/11),0/0,0/0,- (0/0),- (0/0)
2019 Miami R128,W vs Ymer,48% (12/25),57% (4/7),2/4,1/2,63% (5/8),0/1,0/0,- (0/0),- (0/0)
2019 Indian Wells R64,L vs Monfils,63% (10/16),50% (3/6),1/1,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2020 (2 matches),,64.7%,57.1%,100.0%,-,45.0%,14.3%,33.3%,-,-
2019 (29 matches),,65.4%,34.2%,45.7%,56.0%,62.4%,43.2%,34.8%,69.5%,38.0%
2018 (45 matches),,66.6%,38.0%,45.3%,53.8%,61.2%,43.3%,42.9%,66.2%,34.8%
2017 (40 matches),,71.7%,37.0%,60.0%,66.7%,63.5%,39.4%,30.0%,68.0%,32.7%
2016 (50 matches),,65.8%,38.0%,56.6%,63.6%,66.3%,39.8%,29.0%,60.2%,33.0%
Career (349 matches),,67.4%,38.4%,55.2%,58.8%,61.0%,44.5%,41.1%,69.1%,36.8%
