Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,27,11,16,40.7%,26-34,43.3%,259-284,47.7%,1-3,25.0%,0,,,,,,,,,,,
Clay,218,111,107,50.9%,248-241,50.7%,2274-2216,50.6%,16-19,45.7%,22,57.4%,46.4%,1.7%,4.1%,58.3%,59.7%,45.5%,53.8%,49.8%,51.8%,1.08
Finals,5,2,3,40.0%,5-6,45.5%,48-56,46.2%,0-0,-,2,59.1%,20.8%,0.0%,4.6%,51.1%,58.2%,53.1%,55.7%,38.9%,46.5%,0.88
Semi-finals,17,5,12,29.4%,10-27,27.0%,148-202,42.3%,0-2,0.0%,4,47.9%,39.1%,1.2%,5.0%,59.8%,53.4%,43.8%,49.5%,47.4%,48.5%,0.94
Quarter-finals,31,16,15,51.6%,34-33,50.7%,314-314,50.0%,4-4,50.0%,2,69.6%,43.5%,1.4%,3.4%,61.0%,71.9%,42.1%,60.3%,47.5%,54.0%,1.20
vs Righties,100,46,54,46.0%,98-125,43.9%,982-1081,47.6%,6-12,33.3%,6,54.0%,42.9%,1.3%,3.8%,59.3%,56.8%,43.6%,51.5%,47.7%,49.6%,0.98
vs Lefties,13,9,4,69.2%,19-9,67.9%,143-116,55.2%,0-1,0.0%,0,,,,,,,,,,,
